PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010110,10101001
"(26, 52)",2.0,"(0, 1)","[(26, 52), (105, 234)]",01 - B,10 - B
"(105, 234)",2.0,"(0, 3)","[(26, 52), (132, 145)]",01 - B,10 - B
"(140, 170)",2.0,"(0, 6)","[(26, 52), (171, 35)]",01 - B,10 - B
"(132, 145)",2.0,"(0, 7)","[(26, 52), (229, 22)]",00 - M,11 - M
"(158, 82)",2.0,"(1, 2)","[(105, 234), (140, 170)]",10 - B,01 - B
"(189, 51)",2.0,"(1, 7)","[(105, 234), (229, 22)]",10 - B,01 - B
"(171, 35)",2.0,"(2, 7)","[(140, 170), (229, 22)]",00 - M,11 - M
"(229, 22)",2.0,"(5, 7)","[(189, 51), (229, 22)]",10 - B,01 - B
,2.0,"(6, 7)","[(171, 35), (229, 22)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(26, 52), (105, 234), (140, 170)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(26, 52), (105, 234), (132, 145)]",011 - I,100 - I
,3.0,"(0, 3, 6)","[(26, 52), (132, 145), (171, 35)]",011 - I,100 - I
,3.0,"(0, 4, 6)","[(26, 52), (158, 82), (171, 35)]",001 - I,110 - I
,3.0,"(0, 5, 6)","[(26, 52), (189, 51), (171, 35)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(26, 52), (171, 35), (229, 22)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(105, 234), (140, 170), (132, 145)]",101 - I,010 - I
,3.0,"(1, 2, 7)","[(105, 234), (140, 170), (229, 22)]",100 - I,011 - I
,3.0,"(2, 5, 7)","[(140, 170), (189, 51), (229, 22)]",010 - I,101 - I
,3.0,"(5, 6, 7)","[(189, 51), (171, 35), (229, 22)]",110 - I,001 - I
,4.0,"(0, 1, 2, 3)","[(26, 52), (105, 234), (140, 170), (132, 145)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(26, 52), (105, 234), (132, 145), (158, 82)]",0110 - B,1001 - B
,4.0,"(0, 1, 3, 6)","[(26, 52), (105, 234), (132, 145), (171, 35)]",0111 - I,1000 - I
,4.0,"(0, 3, 4, 6)","[(26, 52), (132, 145), (158, 82), (171, 35)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 6)","[(26, 52), (158, 82), (189, 51), (171, 35)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(26, 52), (189, 51), (171, 35), (229, 22)]",0110 - B,1001 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
