PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(3, 25)",2.0,"(0, 1)","[(3, 25), (110, 250)]",01 - B,10 - B
"(110, 250)",2.0,"(0, 3)","[(3, 25), (54, 87)]",01 - B,10 - B
"(108, 183)",2.0,"(0, 6)","[(3, 25), (57, 41)]",00 - M,11 - M
"(54, 87)",2.0,"(0, 7)","[(3, 25), (253, 7)]",01 - B,10 - B
"(148, 157)",2.0,"(1, 2)","[(110, 250), (108, 183)]",10 - B,01 - B
"(87, 90)",2.0,"(1, 4)","[(110, 250), (148, 157)]",10 - B,01 - B
"(57, 41)",2.0,"(1, 7)","[(110, 250), (253, 7)]",11 - M,00 - M
"(253, 7)",2.0,"(4, 7)","[(148, 157), (253, 7)]",01 - B,10 - B
,2.0,"(6, 7)","[(57, 41), (253, 7)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(3, 25), (110, 250), (108, 183)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(3, 25), (110, 250), (54, 87)]",011 - I,100 - I
,3.0,"(0, 3, 6)","[(3, 25), (54, 87), (57, 41)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(3, 25), (57, 41), (253, 7)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(110, 250), (108, 183), (54, 87)]",101 - I,010 - I
,3.0,"(1, 2, 4)","[(110, 250), (108, 183), (148, 157)]",100 - I,011 - I
,3.0,"(1, 4, 7)","[(110, 250), (148, 157), (253, 7)]",101 - I,010 - I
,3.0,"(2, 4, 7)","[(108, 183), (148, 157), (253, 7)]",001 - I,110 - I
,3.0,"(4, 5, 7)","[(148, 157), (87, 90), (253, 7)]",011 - I,100 - I
,3.0,"(4, 6, 7)","[(148, 157), (57, 41), (253, 7)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(87, 90), (57, 41), (253, 7)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(3, 25), (110, 250), (108, 183), (54, 87)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 6)","[(3, 25), (110, 250), (54, 87), (57, 41)]",0110 - B,1001 - B
,4.0,"(0, 3, 5, 6)","[(3, 25), (54, 87), (87, 90), (57, 41)]",0110 - B,1001 - B
,4.0,"(0, 3, 6, 7)","[(3, 25), (54, 87), (57, 41), (253, 7)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(3, 25), (87, 90), (57, 41), (253, 7)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
