PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010110,10101001
"(177, 254)",2.0,"(0, 1)","[(177, 254), (232, 83)]",01 - B,10 - B
"(232, 83)",2.0,"(0, 6)","[(177, 254), (159, 229)]",01 - B,10 - B
"(225, 2)",2.0,"(0, 7)","[(177, 254), (24, 137)]",00 - M,11 - M
"(200, 51)",2.0,"(1, 2)","[(232, 83), (225, 2)]",10 - B,01 - B
"(186, 69)",2.0,"(2, 3)","[(225, 2), (200, 51)]",01 - B,10 - B
"(133, 4)",2.0,"(2, 5)","[(225, 2), (133, 4)]",01 - B,10 - B
"(159, 229)",2.0,"(5, 7)","[(133, 4), (24, 137)]",10 - B,01 - B
"(24, 137)",2.0,"(6, 7)","[(159, 229), (24, 137)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(177, 254), (232, 83), (225, 2)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(177, 254), (232, 83), (159, 229)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(177, 254), (159, 229), (24, 137)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(232, 83), (225, 2), (200, 51)]",101 - I,010 - I
,3.0,"(2, 3, 5)","[(225, 2), (200, 51), (133, 4)]",011 - I,100 - I
,3.0,"(2, 5, 7)","[(225, 2), (133, 4), (24, 137)]",010 - I,101 - I
,3.0,"(4, 5, 7)","[(186, 69), (133, 4), (24, 137)]",010 - I,101 - I
,3.0,"(5, 6, 7)","[(133, 4), (159, 229), (24, 137)]",110 - I,001 - I
,4.0,"(0, 1, 2, 3)","[(177, 254), (232, 83), (225, 2), (200, 51)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 6)","[(177, 254), (232, 83), (225, 2), (159, 229)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 6)","[(177, 254), (232, 83), (200, 51), (159, 229)]",0111 - I,1000 - I
,4.0,"(0, 1, 4, 6)","[(177, 254), (232, 83), (186, 69), (159, 229)]",0101 - B,1010 - B
,4.0,"(0, 1, 6, 7)","[(177, 254), (232, 83), (159, 229), (24, 137)]",0110 - B,1001 - B
,4.0,"(0, 4, 6, 7)","[(177, 254), (186, 69), (159, 229), (24, 137)]",0010 - I,1101 - I
,4.0,"(0, 5, 6, 7)","[(177, 254), (133, 4), (159, 229), (24, 137)]",0110 - B,1001 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
