PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01011001,10100110
"(51, 15)",2.0,"(0, 1)","[(51, 15), (4, 142)]",01 - B,10 - B
"(4, 142)",2.0,"(0, 7)","[(51, 15), (251, 159)]",01 - B,10 - B
"(76, 240)",2.0,"(1, 2)","[(4, 142), (76, 240)]",10 - B,01 - B
"(86, 226)",2.0,"(2, 3)","[(76, 240), (86, 226)]",01 - B,10 - B
"(136, 184)",2.0,"(2, 7)","[(76, 240), (251, 159)]",01 - B,10 - B
"(149, 194)",2.0,"(5, 7)","[(149, 194), (251, 159)]",01 - B,10 - B
"(146, 170)",2.0,"(6, 7)","[(146, 170), (251, 159)]",01 - B,10 - B
"(251, 159)",3.0,"(0, 1, 2)","[(51, 15), (4, 142), (76, 240)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(51, 15), (4, 142), (86, 226)]",011 - I,100 - I
,3.0,"(0, 1, 6)","[(51, 15), (4, 142), (146, 170)]",010 - I,101 - I
,3.0,"(0, 1, 7)","[(51, 15), (4, 142), (251, 159)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(51, 15), (146, 170), (251, 159)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(4, 142), (76, 240), (86, 226)]",101 - I,010 - I
,3.0,"(2, 3, 5)","[(76, 240), (86, 226), (149, 194)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(76, 240), (86, 226), (251, 159)]",011 - I,100 - I
,3.0,"(2, 5, 7)","[(76, 240), (149, 194), (251, 159)]",001 - I,110 - I
,3.0,"(4, 5, 7)","[(136, 184), (149, 194), (251, 159)]",101 - I,010 - I
,3.0,"(5, 6, 7)","[(149, 194), (146, 170), (251, 159)]",001 - I,110 - I
,4.0,"(0, 1, 2, 3)","[(51, 15), (4, 142), (76, 240), (86, 226)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 6)","[(51, 15), (4, 142), (86, 226), (146, 170)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 6)","[(51, 15), (4, 142), (136, 184), (146, 170)]",0110 - B,1001 - B
,4.0,"(0, 1, 6, 7)","[(51, 15), (4, 142), (146, 170), (251, 159)]",0101 - B,1010 - B
,4.0,"(0, 4, 6, 7)","[(51, 15), (136, 184), (146, 170), (251, 159)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(51, 15), (149, 194), (146, 170), (251, 159)]",0001 - I,1110 - I
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
