PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(12, 23)",2.0,"(0, 1)","[(12, 23), (98, 232)]",01 - B,10 - B
"(98, 232)",2.0,"(0, 5)","[(12, 23), (118, 93)]",01 - B,10 - B
"(157, 179)",2.0,"(0, 7)","[(12, 23), (243, 120)]",01 - B,10 - B
"(123, 136)",2.0,"(1, 2)","[(98, 232), (157, 179)]",10 - B,01 - B
"(124, 121)",2.0,"(1, 7)","[(98, 232), (243, 120)]",11 - M,00 - M
"(118, 93)",2.0,"(2, 7)","[(157, 179), (243, 120)]",01 - B,10 - B
"(201, 132)",2.0,"(6, 7)","[(201, 132), (243, 120)]",01 - B,10 - B
"(243, 120)",3.0,"(0, 1, 2)","[(12, 23), (98, 232), (157, 179)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(12, 23), (98, 232), (123, 136)]",011 - I,100 - I
,3.0,"(0, 1, 5)","[(12, 23), (98, 232), (118, 93)]",011 - I,100 - I
,3.0,"(0, 4, 5)","[(12, 23), (124, 121), (118, 93)]",001 - I,110 - I
,3.0,"(0, 5, 7)","[(12, 23), (118, 93), (243, 120)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(12, 23), (201, 132), (243, 120)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(98, 232), (157, 179), (123, 136)]",101 - I,010 - I
,3.0,"(1, 2, 6)","[(98, 232), (157, 179), (201, 132)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(98, 232), (157, 179), (243, 120)]",101 - I,010 - I
,3.0,"(2, 6, 7)","[(157, 179), (201, 132), (243, 120)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(118, 93), (201, 132), (243, 120)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(12, 23), (98, 232), (157, 179), (123, 136)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(12, 23), (98, 232), (123, 136), (124, 121)]",0110 - B,1001 - B
,4.0,"(0, 1, 3, 5)","[(12, 23), (98, 232), (123, 136), (118, 93)]",0111 - I,1000 - I
,4.0,"(0, 1, 4, 5)","[(12, 23), (98, 232), (124, 121), (118, 93)]",0101 - B,1010 - B
,4.0,"(0, 3, 4, 5)","[(12, 23), (123, 136), (124, 121), (118, 93)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 7)","[(12, 23), (124, 121), (118, 93), (243, 120)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(12, 23), (118, 93), (201, 132), (243, 120)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
