PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(161, 218)",2.0,"(0, 1)","[(161, 218), (178, 198)]",01 - B,10 - B
"(178, 198)",2.0,"(0, 5)","[(161, 218), (146, 203)]",01 - B,10 - B
"(123, 38)",2.0,"(0, 7)","[(161, 218), (78, 195)]",01 - B,10 - B
"(120, 104)",2.0,"(1, 2)","[(178, 198), (123, 38)]",10 - B,01 - B
"(111, 135)",2.0,"(2, 3)","[(123, 38), (120, 104)]",01 - B,10 - B
"(146, 203)",2.0,"(2, 7)","[(123, 38), (78, 195)]",01 - B,10 - B
"(130, 193)",2.0,"(4, 7)","[(111, 135), (78, 195)]",01 - B,10 - B
"(78, 195)",2.0,"(6, 7)","[(130, 193), (78, 195)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(161, 218), (178, 198), (123, 38)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(161, 218), (178, 198), (146, 203)]",011 - I,100 - I
,3.0,"(0, 5, 7)","[(161, 218), (146, 203), (78, 195)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(161, 218), (130, 193), (78, 195)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(178, 198), (123, 38), (120, 104)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(123, 38), (120, 104), (111, 135)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(123, 38), (120, 104), (78, 195)]",011 - I,100 - I
,3.0,"(2, 4, 7)","[(123, 38), (111, 135), (78, 195)]",001 - I,110 - I
,3.0,"(3, 4, 7)","[(120, 104), (111, 135), (78, 195)]",101 - I,010 - I
,3.0,"(4, 6, 7)","[(111, 135), (130, 193), (78, 195)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(146, 203), (130, 193), (78, 195)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(161, 218), (178, 198), (123, 38), (120, 104)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(161, 218), (178, 198), (123, 38), (146, 203)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(161, 218), (178, 198), (146, 203), (130, 193)]",0110 - B,1001 - B
,4.0,"(0, 1, 5, 7)","[(161, 218), (178, 198), (146, 203), (78, 195)]",0111 - I,1000 - I
,4.0,"(0, 5, 6, 7)","[(161, 218), (146, 203), (130, 193), (78, 195)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
