PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010011,10101100
"(81, 223)",2.0,"(0, 1)","[(81, 223), (143, 190)]",01 - B,10 - B
"(143, 190)",2.0,"(0, 6)","[(81, 223), (72, 176)]",01 - B,10 - B
"(249, 98)",2.0,"(0, 7)","[(81, 223), (7, 33)]",01 - B,10 - B
"(180, 121)",2.0,"(1, 2)","[(143, 190), (249, 98)]",10 - B,01 - B
"(89, 139)",2.0,"(2, 3)","[(249, 98), (180, 121)]",01 - B,10 - B
"(69, 133)",2.0,"(2, 7)","[(249, 98), (7, 33)]",01 - B,10 - B
"(72, 176)",2.0,"(5, 7)","[(69, 133), (7, 33)]",01 - B,10 - B
"(7, 33)",2.0,"(6, 7)","[(72, 176), (7, 33)]",11 - M,00 - M
,3.0,"(0, 1, 2)","[(81, 223), (143, 190), (249, 98)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(81, 223), (143, 190), (72, 176)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(81, 223), (69, 133), (72, 176)]",001 - I,110 - I
,3.0,"(0, 6, 7)","[(81, 223), (72, 176), (7, 33)]",011 - I,100 - I
,3.0,"(1, 2, 3)","[(143, 190), (249, 98), (180, 121)]",101 - I,010 - I
,3.0,"(2, 3, 7)","[(249, 98), (180, 121), (7, 33)]",011 - I,100 - I
,3.0,"(2, 5, 7)","[(249, 98), (69, 133), (7, 33)]",001 - I,110 - I
,3.0,"(4, 5, 7)","[(89, 139), (69, 133), (7, 33)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(69, 133), (72, 176), (7, 33)]",011 - I,100 - I
,4.0,"(0, 1, 2, 3)","[(81, 223), (143, 190), (249, 98), (180, 121)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 6)","[(81, 223), (143, 190), (249, 98), (72, 176)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 6)","[(81, 223), (143, 190), (180, 121), (72, 176)]",0111 - I,1000 - I
,4.0,"(0, 1, 4, 6)","[(81, 223), (143, 190), (89, 139), (72, 176)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(81, 223), (143, 190), (69, 133), (72, 176)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 6)","[(81, 223), (89, 139), (69, 133), (72, 176)]",0001 - I,1110 - I
,4.0,"(0, 5, 6, 7)","[(81, 223), (69, 133), (72, 176), (7, 33)]",0011 - B,1100 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
