PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(166, 6)",2.0,"(0, 1)","[(166, 6), (3, 245)]",01 - B,10 - B
"(3, 245)",2.0,"(0, 5)","[(166, 6), (194, 50)]",01 - B,10 - B
"(34, 243)",2.0,"(0, 6)","[(166, 6), (229, 40)]",00 - M,11 - M
"(72, 231)",2.0,"(0, 7)","[(166, 6), (252, 45)]",01 - B,10 - B
"(85, 249)",2.0,"(1, 2)","[(3, 245), (34, 243)]",10 - B,01 - B
"(194, 50)",2.0,"(1, 4)","[(3, 245), (85, 249)]",10 - B,01 - B
"(229, 40)",2.0,"(2, 4)","[(34, 243), (85, 249)]",00 - M,11 - M
"(252, 45)",2.0,"(3, 4)","[(72, 231), (85, 249)]",10 - B,01 - B
,2.0,"(4, 7)","[(85, 249), (252, 45)]",01 - B,10 - B
,2.0,"(6, 7)","[(229, 40), (252, 45)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(166, 6), (3, 245), (34, 243)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(166, 6), (3, 245), (194, 50)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(166, 6), (194, 50), (229, 40)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(166, 6), (229, 40), (252, 45)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(3, 245), (34, 243), (72, 231)]",101 - I,010 - I
,3.0,"(1, 2, 4)","[(3, 245), (34, 243), (85, 249)]",100 - I,011 - I
,3.0,"(2, 3, 4)","[(34, 243), (72, 231), (85, 249)]",010 - I,101 - I
,3.0,"(3, 4, 7)","[(72, 231), (85, 249), (252, 45)]",101 - I,010 - I
,3.0,"(4, 6, 7)","[(85, 249), (229, 40), (252, 45)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(194, 50), (229, 40), (252, 45)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(166, 6), (3, 245), (34, 243), (72, 231)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(166, 6), (3, 245), (34, 243), (194, 50)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(166, 6), (3, 245), (194, 50), (229, 40)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(166, 6), (194, 50), (229, 40), (252, 45)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
