PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01100101,10011010
"(241, 160)",2.0,"(0, 1)","[(241, 160), (102, 13)]",01 - B,10 - B
"(102, 13)",2.0,"(0, 5)","[(241, 160), (157, 193)]",01 - B,10 - B
"(52, 133)",2.0,"(0, 6)","[(241, 160), (147, 223)]",00 - M,11 - M
"(11, 187)",2.0,"(0, 7)","[(241, 160), (135, 243)]",01 - B,10 - B
"(114, 184)",2.0,"(1, 2)","[(102, 13), (52, 133)]",11 - M,00 - M
"(157, 193)",2.0,"(1, 3)","[(102, 13), (11, 187)]",10 - B,01 - B
"(147, 223)",2.0,"(2, 3)","[(52, 133), (11, 187)]",10 - B,01 - B
"(135, 243)",2.0,"(3, 7)","[(11, 187), (135, 243)]",01 - B,10 - B
,2.0,"(6, 7)","[(147, 223), (135, 243)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(241, 160), (102, 13), (52, 133)]",011 - I,100 - I
,3.0,"(0, 1, 5)","[(241, 160), (102, 13), (157, 193)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(241, 160), (157, 193), (147, 223)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(241, 160), (147, 223), (135, 243)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(102, 13), (52, 133), (11, 187)]",110 - I,001 - I
,3.0,"(2, 3, 4)","[(52, 133), (11, 187), (114, 184)]",100 - I,011 - I
,3.0,"(2, 3, 7)","[(52, 133), (11, 187), (135, 243)]",101 - I,010 - I
,3.0,"(3, 6, 7)","[(11, 187), (147, 223), (135, 243)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(157, 193), (147, 223), (135, 243)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(241, 160), (102, 13), (52, 133), (11, 187)]",0110 - B,1001 - B
,4.0,"(0, 1, 2, 4)","[(241, 160), (102, 13), (52, 133), (114, 184)]",0110 - B,1001 - B
,4.0,"(0, 1, 2, 5)","[(241, 160), (102, 13), (52, 133), (157, 193)]",0111 - I,1000 - I
,4.0,"(0, 1, 4, 5)","[(241, 160), (102, 13), (114, 184), (157, 193)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(241, 160), (102, 13), (157, 193), (147, 223)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(241, 160), (157, 193), (147, 223), (135, 243)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
