PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010110,10101001
"(37, 241)",2.0,"(0, 1)","[(37, 241), (246, 114)]",01 - B,10 - B
"(246, 114)",2.0,"(0, 5)","[(37, 241), (68, 159)]",01 - B,10 - B
"(154, 97)",2.0,"(0, 6)","[(37, 241), (30, 90)]",01 - B,10 - B
"(126, 72)",2.0,"(0, 7)","[(37, 241), (10, 14)]",00 - M,11 - M
"(91, 119)",2.0,"(1, 2)","[(246, 114), (154, 97)]",10 - B,01 - B
"(68, 159)",2.0,"(1, 3)","[(246, 114), (126, 72)]",11 - M,00 - M
"(30, 90)",2.0,"(1, 7)","[(246, 114), (10, 14)]",10 - B,01 - B
"(10, 14)",2.0,"(3, 7)","[(126, 72), (10, 14)]",10 - B,01 - B
,2.0,"(6, 7)","[(30, 90), (10, 14)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(37, 241), (246, 114), (154, 97)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(37, 241), (246, 114), (68, 159)]",011 - I,100 - I
,3.0,"(0, 4, 5)","[(37, 241), (91, 119), (68, 159)]",001 - I,110 - I
,3.0,"(0, 5, 6)","[(37, 241), (68, 159), (30, 90)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(37, 241), (30, 90), (10, 14)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(246, 114), (154, 97), (126, 72)]",101 - I,010 - I
,3.0,"(1, 3, 7)","[(246, 114), (126, 72), (10, 14)]",110 - I,001 - I
,3.0,"(2, 3, 7)","[(154, 97), (126, 72), (10, 14)]",010 - I,101 - I
,3.0,"(3, 6, 7)","[(126, 72), (30, 90), (10, 14)]",110 - I,001 - I
,3.0,"(4, 6, 7)","[(91, 119), (30, 90), (10, 14)]",010 - I,101 - I
,3.0,"(5, 6, 7)","[(68, 159), (30, 90), (10, 14)]",110 - I,001 - I
,4.0,"(0, 1, 2, 3)","[(37, 241), (246, 114), (154, 97), (126, 72)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(37, 241), (246, 114), (154, 97), (68, 159)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 5)","[(37, 241), (246, 114), (91, 119), (68, 159)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 6)","[(37, 241), (91, 119), (68, 159), (30, 90)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(37, 241), (68, 159), (30, 90), (10, 14)]",0110 - B,1001 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
