PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010110,10101001
"(15, 117)",2.0,"(0, 1)","[(15, 117), (64, 243)]",01 - B,10 - B
"(64, 243)",2.0,"(0, 4)","[(15, 117), (90, 150)]",00 - M,11 - M
"(83, 203)",2.0,"(0, 6)","[(15, 117), (116, 73)]",01 - B,10 - B
"(82, 193)",2.0,"(0, 7)","[(15, 117), (241, 13)]",00 - M,11 - M
"(90, 150)",2.0,"(1, 2)","[(64, 243), (83, 203)]",10 - B,01 - B
"(146, 95)",2.0,"(1, 7)","[(64, 243), (241, 13)]",10 - B,01 - B
"(116, 73)",2.0,"(5, 7)","[(146, 95), (241, 13)]",10 - B,01 - B
"(241, 13)",2.0,"(6, 7)","[(116, 73), (241, 13)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(15, 117), (64, 243), (83, 203)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(15, 117), (64, 243), (82, 193)]",011 - I,100 - I
,3.0,"(0, 1, 4)","[(15, 117), (64, 243), (90, 150)]",010 - I,101 - I
,3.0,"(0, 4, 6)","[(15, 117), (90, 150), (116, 73)]",001 - I,110 - I
,3.0,"(0, 5, 6)","[(15, 117), (146, 95), (116, 73)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(15, 117), (116, 73), (241, 13)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(64, 243), (83, 203), (82, 193)]",101 - I,010 - I
,3.0,"(1, 2, 7)","[(64, 243), (83, 203), (241, 13)]",100 - I,011 - I
,3.0,"(1, 5, 7)","[(64, 243), (146, 95), (241, 13)]",110 - I,001 - I
,3.0,"(2, 5, 7)","[(83, 203), (146, 95), (241, 13)]",010 - I,101 - I
,3.0,"(5, 6, 7)","[(146, 95), (116, 73), (241, 13)]",110 - I,001 - I
,4.0,"(0, 1, 2, 3)","[(15, 117), (64, 243), (83, 203), (82, 193)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(15, 117), (64, 243), (82, 193), (90, 150)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 6)","[(15, 117), (64, 243), (90, 150), (116, 73)]",0101 - B,1010 - B
,4.0,"(0, 3, 4, 6)","[(15, 117), (82, 193), (90, 150), (116, 73)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 6)","[(15, 117), (90, 150), (146, 95), (116, 73)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(15, 117), (146, 95), (116, 73), (241, 13)]",0110 - B,1001 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
