PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(110, 43)",2.0,"(0, 1)","[(110, 43), (34, 111)]",01 - B,10 - B
"(34, 111)",2.0,"(0, 5)","[(110, 43), (114, 90)]",01 - B,10 - B
"(73, 213)",2.0,"(0, 7)","[(110, 43), (221, 83)]",01 - B,10 - B
"(91, 142)",2.0,"(1, 2)","[(34, 111), (73, 213)]",10 - B,01 - B
"(105, 103)",2.0,"(2, 3)","[(73, 213), (91, 142)]",01 - B,10 - B
"(114, 90)",2.0,"(2, 7)","[(73, 213), (221, 83)]",01 - B,10 - B
"(126, 107)",2.0,"(6, 7)","[(126, 107), (221, 83)]",01 - B,10 - B
"(221, 83)",3.0,"(0, 1, 2)","[(110, 43), (34, 111), (73, 213)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(110, 43), (34, 111), (91, 142)]",011 - I,100 - I
,3.0,"(0, 1, 4)","[(110, 43), (34, 111), (105, 103)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(110, 43), (34, 111), (114, 90)]",011 - I,100 - I
,3.0,"(0, 5, 7)","[(110, 43), (114, 90), (221, 83)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(110, 43), (126, 107), (221, 83)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(34, 111), (73, 213), (91, 142)]",101 - I,010 - I
,3.0,"(2, 3, 6)","[(73, 213), (91, 142), (126, 107)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(73, 213), (91, 142), (221, 83)]",011 - I,100 - I
,3.0,"(2, 6, 7)","[(73, 213), (126, 107), (221, 83)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(114, 90), (126, 107), (221, 83)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(110, 43), (34, 111), (73, 213), (91, 142)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(110, 43), (34, 111), (91, 142), (105, 103)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 5)","[(110, 43), (34, 111), (105, 103), (114, 90)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 7)","[(110, 43), (34, 111), (114, 90), (221, 83)]",0111 - I,1000 - I
,4.0,"(0, 4, 5, 7)","[(110, 43), (105, 103), (114, 90), (221, 83)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(110, 43), (114, 90), (126, 107), (221, 83)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
