PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01011001,10100110
"(24, 245)",2.0,"(0, 1)","[(24, 245), (245, 57)]",01 - B,10 - B
"(245, 57)",2.0,"(0, 3)","[(24, 245), (60, 188)]",01 - B,10 - B
"(162, 49)",2.0,"(0, 7)","[(24, 245), (8, 11)]",01 - B,10 - B
"(60, 188)",2.0,"(1, 2)","[(245, 57), (162, 49)]",10 - B,01 - B
"(69, 164)",2.0,"(1, 7)","[(245, 57), (8, 11)]",11 - M,00 - M
"(110, 82)",2.0,"(2, 7)","[(162, 49), (8, 11)]",01 - B,10 - B
"(58, 174)",2.0,"(5, 7)","[(110, 82), (8, 11)]",01 - B,10 - B
"(8, 11)",2.0,"(6, 7)","[(58, 174), (8, 11)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(24, 245), (245, 57), (162, 49)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(24, 245), (245, 57), (60, 188)]",011 - I,100 - I
,3.0,"(0, 3, 6)","[(24, 245), (60, 188), (58, 174)]",010 - I,101 - I
,3.0,"(0, 3, 7)","[(24, 245), (60, 188), (8, 11)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(24, 245), (58, 174), (8, 11)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(245, 57), (162, 49), (60, 188)]",101 - I,010 - I
,3.0,"(1, 2, 5)","[(245, 57), (162, 49), (110, 82)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(245, 57), (162, 49), (8, 11)]",101 - I,010 - I
,3.0,"(2, 5, 7)","[(162, 49), (110, 82), (8, 11)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(110, 82), (58, 174), (8, 11)]",001 - I,110 - I
,4.0,"(0, 1, 2, 3)","[(24, 245), (245, 57), (162, 49), (60, 188)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(24, 245), (245, 57), (60, 188), (69, 164)]",0111 - I,1000 - I
,4.0,"(0, 1, 3, 6)","[(24, 245), (245, 57), (60, 188), (58, 174)]",0110 - B,1001 - B
,4.0,"(0, 3, 4, 6)","[(24, 245), (60, 188), (69, 164), (58, 174)]",0110 - B,1001 - B
,4.0,"(0, 3, 6, 7)","[(24, 245), (60, 188), (58, 174), (8, 11)]",0101 - B,1010 - B
,4.0,"(0, 4, 6, 7)","[(24, 245), (69, 164), (58, 174), (8, 11)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(24, 245), (110, 82), (58, 174), (8, 11)]",0001 - I,1110 - I
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
