PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010110,10101001
"(212, 96)",2.0,"(0, 1)","[(212, 96), (43, 150)]",01 - B,10 - B
"(43, 150)",2.0,"(0, 3)","[(212, 96), (162, 122)]",01 - B,10 - B
"(107, 141)",2.0,"(0, 6)","[(212, 96), (177, 125)]",01 - B,10 - B
"(162, 122)",2.0,"(0, 7)","[(212, 96), (152, 160)]",00 - M,11 - M
"(125, 146)",2.0,"(1, 2)","[(43, 150), (107, 141)]",10 - B,01 - B
"(121, 154)",2.0,"(1, 5)","[(43, 150), (121, 154)]",11 - M,00 - M
"(177, 125)",2.0,"(1, 7)","[(43, 150), (152, 160)]",10 - B,01 - B
"(152, 160)",2.0,"(5, 7)","[(121, 154), (152, 160)]",10 - B,01 - B
,2.0,"(6, 7)","[(177, 125), (152, 160)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(212, 96), (43, 150), (107, 141)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(212, 96), (43, 150), (162, 122)]",011 - I,100 - I
,3.0,"(0, 3, 6)","[(212, 96), (162, 122), (177, 125)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(212, 96), (177, 125), (152, 160)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(43, 150), (107, 141), (162, 122)]",101 - I,010 - I
,3.0,"(1, 2, 4)","[(43, 150), (107, 141), (125, 146)]",100 - I,011 - I
,3.0,"(1, 2, 5)","[(43, 150), (107, 141), (121, 154)]",101 - I,010 - I
,3.0,"(1, 5, 7)","[(43, 150), (121, 154), (152, 160)]",110 - I,001 - I
,3.0,"(4, 5, 7)","[(125, 146), (121, 154), (152, 160)]",010 - I,101 - I
,3.0,"(5, 6, 7)","[(121, 154), (177, 125), (152, 160)]",110 - I,001 - I
,4.0,"(0, 1, 2, 3)","[(212, 96), (43, 150), (107, 141), (162, 122)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 6)","[(212, 96), (43, 150), (162, 122), (177, 125)]",0111 - I,1000 - I
,4.0,"(0, 2, 3, 6)","[(212, 96), (107, 141), (162, 122), (177, 125)]",0011 - B,1100 - B
,4.0,"(0, 3, 4, 6)","[(212, 96), (162, 122), (125, 146), (177, 125)]",0101 - B,1010 - B
,4.0,"(0, 3, 6, 7)","[(212, 96), (162, 122), (177, 125), (152, 160)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(212, 96), (121, 154), (177, 125), (152, 160)]",0110 - B,1001 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
