PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010110,10101001
"(0, 0)",2.0,"(0, 1)","[(0, 0), (66, 255)]",01 - B,10 - B
"(66, 255)",2.0,"(0, 5)","[(0, 0), (89, 69)]",01 - B,10 - B
"(83, 221)",2.0,"(0, 6)","[(0, 0), (146, 6)]",01 - B,10 - B
"(78, 192)",2.0,"(0, 7)","[(0, 0), (255, 4)]",00 - M,11 - M
"(84, 146)",2.0,"(1, 2)","[(66, 255), (83, 221)]",10 - B,01 - B
"(89, 69)",2.0,"(1, 7)","[(66, 255), (255, 4)]",10 - B,01 - B
"(146, 6)",2.0,"(2, 7)","[(83, 221), (255, 4)]",00 - M,11 - M
"(255, 4)",2.0,"(6, 7)","[(146, 6), (255, 4)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(0, 0), (66, 255), (83, 221)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(0, 0), (66, 255), (78, 192)]",011 - I,100 - I
,3.0,"(0, 1, 5)","[(0, 0), (66, 255), (89, 69)]",011 - I,100 - I
,3.0,"(0, 4, 5)","[(0, 0), (84, 146), (89, 69)]",001 - I,110 - I
,3.0,"(0, 5, 6)","[(0, 0), (89, 69), (146, 6)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(0, 0), (146, 6), (255, 4)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(66, 255), (83, 221), (78, 192)]",101 - I,010 - I
,3.0,"(1, 2, 7)","[(66, 255), (83, 221), (255, 4)]",100 - I,011 - I
,3.0,"(2, 6, 7)","[(83, 221), (146, 6), (255, 4)]",010 - I,101 - I
,3.0,"(5, 6, 7)","[(89, 69), (146, 6), (255, 4)]",110 - I,001 - I
,4.0,"(0, 1, 2, 3)","[(0, 0), (66, 255), (83, 221), (78, 192)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(0, 0), (66, 255), (78, 192), (84, 146)]",0110 - B,1001 - B
,4.0,"(0, 1, 3, 5)","[(0, 0), (66, 255), (78, 192), (89, 69)]",0111 - I,1000 - I
,4.0,"(0, 1, 4, 5)","[(0, 0), (66, 255), (84, 146), (89, 69)]",0101 - B,1010 - B
,4.0,"(0, 3, 4, 5)","[(0, 0), (78, 192), (84, 146), (89, 69)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 6)","[(0, 0), (84, 146), (89, 69), (146, 6)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(0, 0), (89, 69), (146, 6), (255, 4)]",0110 - B,1001 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
