PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01011001,10100110
"(8, 129)",2.0,"(0, 1)","[(8, 129), (200, 251)]",01 - B,10 - B
"(200, 251)",2.0,"(0, 4)","[(8, 129), (57, 142)]",01 - B,10 - B
"(193, 226)",2.0,"(0, 7)","[(8, 129), (248, 4)]",01 - B,10 - B
"(166, 194)",2.0,"(1, 2)","[(200, 251), (193, 226)]",10 - B,01 - B
"(57, 142)",2.0,"(1, 7)","[(200, 251), (248, 4)]",11 - M,00 - M
"(145, 144)",2.0,"(2, 7)","[(193, 226), (248, 4)]",01 - B,10 - B
"(93, 132)",2.0,"(5, 7)","[(145, 144), (248, 4)]",01 - B,10 - B
"(248, 4)",2.0,"(6, 7)","[(93, 132), (248, 4)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(8, 129), (200, 251), (193, 226)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(8, 129), (200, 251), (57, 142)]",011 - I,100 - I
,3.0,"(0, 4, 6)","[(8, 129), (57, 142), (93, 132)]",010 - I,101 - I
,3.0,"(0, 4, 7)","[(8, 129), (57, 142), (248, 4)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(8, 129), (93, 132), (248, 4)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(200, 251), (193, 226), (166, 194)]",101 - I,010 - I
,3.0,"(1, 2, 7)","[(200, 251), (193, 226), (248, 4)]",101 - I,010 - I
,3.0,"(2, 5, 7)","[(193, 226), (145, 144), (248, 4)]",001 - I,110 - I
,3.0,"(3, 5, 7)","[(166, 194), (145, 144), (248, 4)]",101 - I,010 - I
,3.0,"(5, 6, 7)","[(145, 144), (93, 132), (248, 4)]",001 - I,110 - I
,4.0,"(0, 1, 2, 3)","[(8, 129), (200, 251), (193, 226), (166, 194)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(8, 129), (200, 251), (193, 226), (57, 142)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 6)","[(8, 129), (200, 251), (57, 142), (93, 132)]",0110 - B,1001 - B
,4.0,"(0, 3, 4, 6)","[(8, 129), (166, 194), (57, 142), (93, 132)]",0110 - B,1001 - B
,4.0,"(0, 4, 5, 6)","[(8, 129), (57, 142), (145, 144), (93, 132)]",0100 - I,1011 - I
,4.0,"(0, 4, 6, 7)","[(8, 129), (57, 142), (93, 132), (248, 4)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(8, 129), (145, 144), (93, 132), (248, 4)]",0001 - I,1110 - I
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
