PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01011001,10100110
"(4, 113)",2.0,"(0, 1)","[(4, 113), (8, 175)]",01 - B,10 - B
"(8, 175)",2.0,"(0, 6)","[(4, 113), (157, 104)]",00 - M,11 - M
"(83, 190)",2.0,"(0, 7)","[(4, 113), (252, 70)]",01 - B,10 - B
"(89, 174)",2.0,"(1, 2)","[(8, 175), (83, 190)]",10 - B,01 - B
"(73, 160)",2.0,"(2, 3)","[(83, 190), (89, 174)]",01 - B,10 - B
"(87, 163)",2.0,"(2, 7)","[(83, 190), (252, 70)]",01 - B,10 - B
"(157, 104)",2.0,"(6, 7)","[(157, 104), (252, 70)]",01 - B,10 - B
"(252, 70)",3.0,"(0, 1, 2)","[(4, 113), (8, 175), (83, 190)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(4, 113), (8, 175), (73, 160)]",011 - I,100 - I
,3.0,"(0, 1, 6)","[(4, 113), (8, 175), (157, 104)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(4, 113), (157, 104), (252, 70)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(8, 175), (83, 190), (89, 174)]",101 - I,010 - I
,3.0,"(2, 3, 5)","[(83, 190), (89, 174), (87, 163)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(83, 190), (89, 174), (252, 70)]",011 - I,100 - I
,3.0,"(2, 6, 7)","[(83, 190), (157, 104), (252, 70)]",001 - I,110 - I
,3.0,"(3, 6, 7)","[(89, 174), (157, 104), (252, 70)]",101 - I,010 - I
,3.0,"(5, 6, 7)","[(87, 163), (157, 104), (252, 70)]",001 - I,110 - I
,4.0,"(0, 1, 2, 3)","[(4, 113), (8, 175), (83, 190), (89, 174)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(4, 113), (8, 175), (83, 190), (73, 160)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 5)","[(4, 113), (8, 175), (73, 160), (87, 163)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 6)","[(4, 113), (8, 175), (73, 160), (157, 104)]",0110 - B,1001 - B
,4.0,"(0, 1, 6, 7)","[(4, 113), (8, 175), (157, 104), (252, 70)]",0101 - B,1010 - B
,4.0,"(0, 4, 6, 7)","[(4, 113), (73, 160), (157, 104), (252, 70)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(4, 113), (87, 163), (157, 104), (252, 70)]",0001 - I,1110 - I
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
