PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010110,10101001
"(233, 173)",2.0,"(0, 1)","[(233, 173), (28, 82)]",01 - B,10 - B
"(28, 82)",2.0,"(0, 3)","[(233, 173), (153, 146)]",01 - B,10 - B
"(111, 128)",2.0,"(0, 6)","[(233, 173), (125, 154)]",01 - B,10 - B
"(153, 146)",2.0,"(0, 7)","[(233, 173), (23, 151)]",00 - M,11 - M
"(106, 137)",2.0,"(1, 2)","[(28, 82), (111, 128)]",10 - B,01 - B
"(49, 131)",2.0,"(1, 5)","[(28, 82), (49, 131)]",11 - M,00 - M
"(125, 154)",2.0,"(1, 7)","[(28, 82), (23, 151)]",10 - B,01 - B
"(23, 151)",2.0,"(5, 7)","[(49, 131), (23, 151)]",10 - B,01 - B
,2.0,"(6, 7)","[(125, 154), (23, 151)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(233, 173), (28, 82), (111, 128)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(233, 173), (28, 82), (153, 146)]",011 - I,100 - I
,3.0,"(0, 2, 3)","[(233, 173), (111, 128), (153, 146)]",001 - I,110 - I
,3.0,"(0, 3, 6)","[(233, 173), (153, 146), (125, 154)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(233, 173), (125, 154), (23, 151)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(28, 82), (111, 128), (153, 146)]",101 - I,010 - I
,3.0,"(1, 2, 4)","[(28, 82), (111, 128), (106, 137)]",100 - I,011 - I
,3.0,"(1, 2, 5)","[(28, 82), (111, 128), (49, 131)]",101 - I,010 - I
,3.0,"(1, 5, 7)","[(28, 82), (49, 131), (23, 151)]",110 - I,001 - I
,3.0,"(5, 6, 7)","[(49, 131), (125, 154), (23, 151)]",110 - I,001 - I
,4.0,"(0, 1, 2, 3)","[(233, 173), (28, 82), (111, 128), (153, 146)]",0101 - B,1010 - B
,4.0,"(0, 2, 3, 4)","[(233, 173), (111, 128), (153, 146), (106, 137)]",0010 - I,1101 - I
,4.0,"(0, 2, 3, 6)","[(233, 173), (111, 128), (153, 146), (125, 154)]",0011 - B,1100 - B
,4.0,"(0, 3, 4, 6)","[(233, 173), (153, 146), (106, 137), (125, 154)]",0101 - B,1010 - B
,4.0,"(0, 3, 6, 7)","[(233, 173), (153, 146), (125, 154), (23, 151)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(233, 173), (49, 131), (125, 154), (23, 151)]",0110 - B,1001 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
