PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01001011,10110100
"(33, 16)",2.0,"(0, 1)","[(33, 16), (126, 195)]",01 - B,10 - B
"(126, 195)",2.0,"(0, 6)","[(33, 16), (137, 46)]",01 - B,10 - B
"(149, 187)",2.0,"(0, 7)","[(33, 16), (210, 5)]",01 - B,10 - B
"(223, 251)",2.0,"(1, 2)","[(126, 195), (149, 187)]",10 - B,01 - B
"(175, 163)",2.0,"(1, 3)","[(126, 195), (223, 251)]",10 - B,01 - B
"(164, 69)",2.0,"(2, 3)","[(149, 187), (223, 251)]",00 - M,11 - M
"(137, 46)",2.0,"(3, 4)","[(223, 251), (175, 163)]",01 - B,10 - B
"(210, 5)",2.0,"(3, 7)","[(223, 251), (210, 5)]",01 - B,10 - B
,2.0,"(5, 7)","[(164, 69), (210, 5)]",01 - B,10 - B
,2.0,"(6, 7)","[(137, 46), (210, 5)]",11 - M,00 - M
,3.0,"(0, 1, 2)","[(33, 16), (126, 195), (149, 187)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(33, 16), (126, 195), (137, 46)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(33, 16), (164, 69), (137, 46)]",001 - I,110 - I
,3.0,"(0, 6, 7)","[(33, 16), (137, 46), (210, 5)]",011 - I,100 - I
,3.0,"(1, 2, 3)","[(126, 195), (149, 187), (223, 251)]",100 - I,011 - I
,3.0,"(2, 3, 4)","[(149, 187), (223, 251), (175, 163)]",001 - I,110 - I
,3.0,"(3, 4, 7)","[(223, 251), (175, 163), (210, 5)]",011 - I,100 - I
,3.0,"(3, 5, 7)","[(223, 251), (164, 69), (210, 5)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(164, 69), (137, 46), (210, 5)]",011 - I,100 - I
,4.0,"(0, 1, 2, 3)","[(33, 16), (126, 195), (149, 187), (223, 251)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 4)","[(33, 16), (126, 195), (149, 187), (175, 163)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 6)","[(33, 16), (126, 195), (149, 187), (137, 46)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(33, 16), (126, 195), (164, 69), (137, 46)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(33, 16), (164, 69), (137, 46), (210, 5)]",0011 - B,1100 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
