PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010110,10101001
"(58, 183)",2.0,"(0, 1)","[(58, 183), (87, 193)]",01 - B,10 - B
"(87, 193)",2.0,"(0, 6)","[(58, 183), (71, 151)]",01 - B,10 - B
"(135, 194)",2.0,"(0, 7)","[(58, 183), (61, 61)]",00 - M,11 - M
"(198, 147)",2.0,"(1, 2)","[(87, 193), (135, 194)]",10 - B,01 - B
"(96, 159)",2.0,"(2, 3)","[(135, 194), (198, 147)]",01 - B,10 - B
"(94, 134)",2.0,"(3, 7)","[(198, 147), (61, 61)]",10 - B,01 - B
"(71, 151)",2.0,"(5, 7)","[(94, 134), (61, 61)]",10 - B,01 - B
"(61, 61)",2.0,"(6, 7)","[(71, 151), (61, 61)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(58, 183), (87, 193), (135, 194)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(58, 183), (87, 193), (71, 151)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(58, 183), (71, 151), (61, 61)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(87, 193), (135, 194), (198, 147)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(135, 194), (198, 147), (96, 159)]",010 - I,101 - I
,3.0,"(2, 3, 5)","[(135, 194), (198, 147), (94, 134)]",011 - I,100 - I
,3.0,"(2, 3, 7)","[(135, 194), (198, 147), (61, 61)]",010 - I,101 - I
,3.0,"(3, 5, 7)","[(198, 147), (94, 134), (61, 61)]",110 - I,001 - I
,3.0,"(5, 6, 7)","[(94, 134), (71, 151), (61, 61)]",110 - I,001 - I
,4.0,"(0, 1, 2, 3)","[(58, 183), (87, 193), (135, 194), (198, 147)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(58, 183), (87, 193), (135, 194), (96, 159)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 6)","[(58, 183), (87, 193), (135, 194), (71, 151)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 6)","[(58, 183), (87, 193), (96, 159), (71, 151)]",0101 - B,1010 - B
,4.0,"(0, 1, 6, 7)","[(58, 183), (87, 193), (71, 151), (61, 61)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(58, 183), (94, 134), (71, 151), (61, 61)]",0110 - B,1001 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
