PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010011,10101100
"(221, 24)",2.0,"(0, 1)","[(221, 24), (18, 208)]",01 - B,10 - B
"(18, 208)",2.0,"(0, 4)","[(221, 24), (183, 159)]",00 - M,11 - M
"(23, 232)",2.0,"(0, 6)","[(221, 24), (206, 160)]",01 - B,10 - B
"(66, 207)",2.0,"(0, 7)","[(221, 24), (224, 175)]",01 - B,10 - B
"(183, 159)",2.0,"(1, 2)","[(18, 208), (23, 232)]",10 - B,01 - B
"(198, 171)",2.0,"(2, 3)","[(23, 232), (66, 207)]",01 - B,10 - B
"(206, 160)",2.0,"(2, 7)","[(23, 232), (224, 175)]",01 - B,10 - B
"(224, 175)",2.0,"(5, 7)","[(198, 171), (224, 175)]",01 - B,10 - B
,2.0,"(6, 7)","[(206, 160), (224, 175)]",11 - M,00 - M
,3.0,"(0, 1, 2)","[(221, 24), (18, 208), (23, 232)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(221, 24), (18, 208), (66, 207)]",011 - I,100 - I
,3.0,"(0, 1, 4)","[(221, 24), (18, 208), (183, 159)]",010 - I,101 - I
,3.0,"(0, 4, 6)","[(221, 24), (183, 159), (206, 160)]",001 - I,110 - I
,3.0,"(0, 6, 7)","[(221, 24), (206, 160), (224, 175)]",011 - I,100 - I
,3.0,"(1, 2, 3)","[(18, 208), (23, 232), (66, 207)]",101 - I,010 - I
,3.0,"(2, 3, 7)","[(23, 232), (66, 207), (224, 175)]",011 - I,100 - I
,3.0,"(2, 5, 7)","[(23, 232), (198, 171), (224, 175)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(198, 171), (206, 160), (224, 175)]",011 - I,100 - I
,4.0,"(0, 1, 2, 3)","[(221, 24), (18, 208), (23, 232), (66, 207)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(221, 24), (18, 208), (66, 207), (183, 159)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 6)","[(221, 24), (18, 208), (183, 159), (206, 160)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 6)","[(221, 24), (183, 159), (198, 171), (206, 160)]",0001 - I,1110 - I
,4.0,"(0, 4, 6, 7)","[(221, 24), (183, 159), (206, 160), (224, 175)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(221, 24), (198, 171), (206, 160), (224, 175)]",0011 - B,1100 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
