PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010011,10101100
"(59, 185)",2.0,"(0, 1)","[(59, 185), (131, 211)]",01 - B,10 - B
"(131, 211)",2.0,"(0, 6)","[(59, 185), (69, 169)]",01 - B,10 - B
"(225, 189)",2.0,"(0, 7)","[(59, 185), (31, 43)]",01 - B,10 - B
"(175, 173)",2.0,"(1, 2)","[(131, 211), (225, 189)]",10 - B,01 - B
"(120, 166)",2.0,"(2, 3)","[(225, 189), (175, 173)]",01 - B,10 - B
"(121, 143)",2.0,"(2, 7)","[(225, 189), (31, 43)]",01 - B,10 - B
"(69, 169)",2.0,"(5, 7)","[(121, 143), (31, 43)]",01 - B,10 - B
"(31, 43)",2.0,"(6, 7)","[(69, 169), (31, 43)]",11 - M,00 - M
,3.0,"(0, 1, 2)","[(59, 185), (131, 211), (225, 189)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(59, 185), (131, 211), (69, 169)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(59, 185), (69, 169), (31, 43)]",011 - I,100 - I
,3.0,"(1, 2, 3)","[(131, 211), (225, 189), (175, 173)]",101 - I,010 - I
,3.0,"(2, 3, 5)","[(225, 189), (175, 173), (121, 143)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(225, 189), (175, 173), (31, 43)]",011 - I,100 - I
,3.0,"(2, 5, 7)","[(225, 189), (121, 143), (31, 43)]",001 - I,110 - I
,3.0,"(3, 5, 7)","[(175, 173), (121, 143), (31, 43)]",101 - I,010 - I
,3.0,"(4, 5, 7)","[(120, 166), (121, 143), (31, 43)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(121, 143), (69, 169), (31, 43)]",011 - I,100 - I
,4.0,"(0, 1, 2, 3)","[(59, 185), (131, 211), (225, 189), (175, 173)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 6)","[(59, 185), (131, 211), (225, 189), (69, 169)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 6)","[(59, 185), (131, 211), (120, 166), (69, 169)]",0101 - B,1010 - B
,4.0,"(0, 1, 6, 7)","[(59, 185), (131, 211), (69, 169), (31, 43)]",0111 - I,1000 - I
,4.0,"(0, 4, 6, 7)","[(59, 185), (120, 166), (69, 169), (31, 43)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(59, 185), (121, 143), (69, 169), (31, 43)]",0011 - B,1100 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
