PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01011001,10100110
"(52, 149)",2.0,"(0, 1)","[(52, 149), (51, 191)]",01 - B,10 - B
"(51, 191)",2.0,"(0, 6)","[(52, 149), (145, 98)]",00 - M,11 - M
"(217, 244)",2.0,"(0, 7)","[(52, 149), (184, 64)]",01 - B,10 - B
"(166, 172)",2.0,"(1, 2)","[(51, 191), (217, 244)]",10 - B,01 - B
"(101, 147)",2.0,"(2, 3)","[(217, 244), (166, 172)]",01 - B,10 - B
"(137, 124)",2.0,"(2, 7)","[(217, 244), (184, 64)]",01 - B,10 - B
"(145, 98)",2.0,"(6, 7)","[(145, 98), (184, 64)]",01 - B,10 - B
"(184, 64)",3.0,"(0, 1, 2)","[(52, 149), (51, 191), (217, 244)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(52, 149), (51, 191), (101, 147)]",011 - I,100 - I
,3.0,"(0, 1, 6)","[(52, 149), (51, 191), (145, 98)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(52, 149), (145, 98), (184, 64)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(51, 191), (217, 244), (166, 172)]",101 - I,010 - I
,3.0,"(2, 3, 5)","[(217, 244), (166, 172), (137, 124)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(217, 244), (166, 172), (184, 64)]",011 - I,100 - I
,3.0,"(2, 6, 7)","[(217, 244), (145, 98), (184, 64)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(137, 124), (145, 98), (184, 64)]",001 - I,110 - I
,4.0,"(0, 1, 2, 3)","[(52, 149), (51, 191), (217, 244), (166, 172)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(52, 149), (51, 191), (217, 244), (101, 147)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(52, 149), (51, 191), (166, 172), (101, 147)]",0111 - I,1000 - I
,4.0,"(0, 1, 4, 5)","[(52, 149), (51, 191), (101, 147), (137, 124)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 6)","[(52, 149), (51, 191), (101, 147), (145, 98)]",0110 - B,1001 - B
,4.0,"(0, 1, 6, 7)","[(52, 149), (51, 191), (145, 98), (184, 64)]",0101 - B,1010 - B
,4.0,"(0, 4, 6, 7)","[(52, 149), (101, 147), (145, 98), (184, 64)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(52, 149), (137, 124), (145, 98), (184, 64)]",0001 - I,1110 - I
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
