PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(224, 71)",2.0,"(0, 1)","[(224, 71), (26, 177)]",01 - B,10 - B
"(26, 177)",2.0,"(0, 3)","[(224, 71), (123, 142)]",01 - B,10 - B
"(83, 166)",2.0,"(0, 4)","[(224, 71), (141, 140)]",00 - M,11 - M
"(123, 142)",2.0,"(0, 5)","[(224, 71), (147, 144)]",01 - B,10 - B
"(141, 140)",2.0,"(0, 7)","[(224, 71), (187, 196)]",01 - B,10 - B
"(147, 144)",2.0,"(1, 2)","[(26, 177), (83, 166)]",10 - B,01 - B
"(145, 149)",2.0,"(1, 7)","[(26, 177), (187, 196)]",11 - M,00 - M
"(187, 196)",2.0,"(2, 7)","[(83, 166), (187, 196)]",01 - B,10 - B
,2.0,"(6, 7)","[(145, 149), (187, 196)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(224, 71), (26, 177), (83, 166)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(224, 71), (26, 177), (123, 142)]",011 - I,100 - I
,3.0,"(0, 3, 4)","[(224, 71), (123, 142), (141, 140)]",010 - I,101 - I
,3.0,"(0, 4, 5)","[(224, 71), (141, 140), (147, 144)]",001 - I,110 - I
,3.0,"(0, 5, 7)","[(224, 71), (147, 144), (187, 196)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(224, 71), (145, 149), (187, 196)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(26, 177), (83, 166), (123, 142)]",101 - I,010 - I
,3.0,"(1, 2, 7)","[(26, 177), (83, 166), (187, 196)]",101 - I,010 - I
,3.0,"(2, 6, 7)","[(83, 166), (145, 149), (187, 196)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(147, 144), (145, 149), (187, 196)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(224, 71), (26, 177), (83, 166), (123, 142)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(224, 71), (26, 177), (123, 142), (141, 140)]",0110 - B,1001 - B
,4.0,"(0, 3, 4, 5)","[(224, 71), (123, 142), (141, 140), (147, 144)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 6)","[(224, 71), (141, 140), (147, 144), (145, 149)]",0010 - I,1101 - I
,4.0,"(0, 4, 5, 7)","[(224, 71), (141, 140), (147, 144), (187, 196)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(224, 71), (147, 144), (145, 149), (187, 196)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
