PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010011,10101100
"(63, 252)",2.0,"(0, 1)","[(63, 252), (148, 199)]",01 - B,10 - B
"(148, 199)",2.0,"(0, 6)","[(63, 252), (53, 183)]",01 - B,10 - B
"(255, 90)",2.0,"(0, 7)","[(63, 252), (1, 3)]",01 - B,10 - B
"(160, 100)",2.0,"(1, 2)","[(148, 199), (255, 90)]",10 - B,01 - B
"(102, 149)",2.0,"(2, 3)","[(255, 90), (160, 100)]",01 - B,10 - B
"(49, 102)",2.0,"(2, 7)","[(255, 90), (1, 3)]",01 - B,10 - B
"(53, 183)",2.0,"(5, 7)","[(49, 102), (1, 3)]",01 - B,10 - B
"(1, 3)",2.0,"(6, 7)","[(53, 183), (1, 3)]",11 - M,00 - M
,3.0,"(0, 1, 2)","[(63, 252), (148, 199), (255, 90)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(63, 252), (148, 199), (53, 183)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(63, 252), (49, 102), (53, 183)]",001 - I,110 - I
,3.0,"(0, 6, 7)","[(63, 252), (53, 183), (1, 3)]",011 - I,100 - I
,3.0,"(1, 2, 3)","[(148, 199), (255, 90), (160, 100)]",101 - I,010 - I
,3.0,"(2, 3, 7)","[(255, 90), (160, 100), (1, 3)]",011 - I,100 - I
,3.0,"(2, 5, 7)","[(255, 90), (49, 102), (1, 3)]",001 - I,110 - I
,3.0,"(3, 5, 7)","[(160, 100), (49, 102), (1, 3)]",101 - I,010 - I
,3.0,"(5, 6, 7)","[(49, 102), (53, 183), (1, 3)]",011 - I,100 - I
,4.0,"(0, 1, 2, 3)","[(63, 252), (148, 199), (255, 90), (160, 100)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(63, 252), (148, 199), (255, 90), (102, 149)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 6)","[(63, 252), (148, 199), (255, 90), (53, 183)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 6)","[(63, 252), (148, 199), (102, 149), (53, 183)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(63, 252), (148, 199), (49, 102), (53, 183)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 6)","[(63, 252), (102, 149), (49, 102), (53, 183)]",0001 - I,1110 - I
,4.0,"(0, 5, 6, 7)","[(63, 252), (49, 102), (53, 183), (1, 3)]",0011 - B,1100 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
