PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01011001,10100110
"(201, 221)",2.0,"(0, 1)","[(201, 221), (248, 58)]",01 - B,10 - B
"(248, 58)",2.0,"(0, 4)","[(201, 221), (186, 178)]",01 - B,10 - B
"(214, 77)",2.0,"(0, 7)","[(201, 221), (8, 34)]",01 - B,10 - B
"(192, 94)",2.0,"(1, 2)","[(248, 58), (214, 77)]",10 - B,01 - B
"(186, 178)",2.0,"(1, 5)","[(248, 58), (132, 50)]",10 - B,01 - B
"(132, 50)",2.0,"(1, 7)","[(248, 58), (8, 34)]",11 - M,00 - M
"(154, 132)",2.0,"(5, 7)","[(132, 50), (8, 34)]",01 - B,10 - B
"(8, 34)",2.0,"(6, 7)","[(154, 132), (8, 34)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(201, 221), (248, 58), (214, 77)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(201, 221), (248, 58), (186, 178)]",011 - I,100 - I
,3.0,"(0, 4, 6)","[(201, 221), (186, 178), (154, 132)]",010 - I,101 - I
,3.0,"(0, 4, 7)","[(201, 221), (186, 178), (8, 34)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(201, 221), (154, 132), (8, 34)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(248, 58), (214, 77), (192, 94)]",101 - I,010 - I
,3.0,"(1, 2, 5)","[(248, 58), (214, 77), (132, 50)]",100 - I,011 - I
,3.0,"(1, 5, 7)","[(248, 58), (132, 50), (8, 34)]",101 - I,010 - I
,3.0,"(2, 5, 7)","[(214, 77), (132, 50), (8, 34)]",001 - I,110 - I
,3.0,"(3, 5, 7)","[(192, 94), (132, 50), (8, 34)]",101 - I,010 - I
,3.0,"(5, 6, 7)","[(132, 50), (154, 132), (8, 34)]",001 - I,110 - I
,4.0,"(0, 1, 2, 3)","[(201, 221), (248, 58), (214, 77), (192, 94)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(201, 221), (248, 58), (214, 77), (186, 178)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 6)","[(201, 221), (248, 58), (186, 178), (154, 132)]",0110 - B,1001 - B
,4.0,"(0, 3, 4, 6)","[(201, 221), (192, 94), (186, 178), (154, 132)]",0110 - B,1001 - B
,4.0,"(0, 4, 6, 7)","[(201, 221), (186, 178), (154, 132), (8, 34)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(201, 221), (132, 50), (154, 132), (8, 34)]",0001 - I,1110 - I
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
