PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(245, 52)",2.0,"(0, 1)","[(245, 52), (180, 28)]",01 - B,10 - B
"(180, 28)",2.0,"(0, 6)","[(245, 52), (133, 212)]",00 - M,11 - M
"(11, 140)",2.0,"(0, 7)","[(245, 52), (126, 228)]",01 - B,10 - B
"(58, 130)",2.0,"(1, 2)","[(180, 28), (11, 140)]",10 - B,01 - B
"(84, 154)",2.0,"(2, 3)","[(11, 140), (58, 130)]",01 - B,10 - B
"(100, 161)",2.0,"(2, 7)","[(11, 140), (126, 228)]",01 - B,10 - B
"(133, 212)",2.0,"(6, 7)","[(133, 212), (126, 228)]",01 - B,10 - B
"(126, 228)",3.0,"(0, 1, 2)","[(245, 52), (180, 28), (11, 140)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(245, 52), (180, 28), (58, 130)]",011 - I,100 - I
,3.0,"(0, 1, 5)","[(245, 52), (180, 28), (100, 161)]",011 - I,100 - I
,3.0,"(0, 1, 6)","[(245, 52), (180, 28), (133, 212)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(245, 52), (133, 212), (126, 228)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(180, 28), (11, 140), (58, 130)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(11, 140), (58, 130), (84, 154)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(11, 140), (58, 130), (126, 228)]",011 - I,100 - I
,3.0,"(2, 6, 7)","[(11, 140), (133, 212), (126, 228)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(100, 161), (133, 212), (126, 228)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(245, 52), (180, 28), (11, 140), (58, 130)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(245, 52), (180, 28), (58, 130), (84, 154)]",0110 - B,1001 - B
,4.0,"(0, 1, 3, 5)","[(245, 52), (180, 28), (58, 130), (100, 161)]",0111 - I,1000 - I
,4.0,"(0, 1, 4, 5)","[(245, 52), (180, 28), (84, 154), (100, 161)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(245, 52), (180, 28), (100, 161), (133, 212)]",0110 - B,1001 - B
,4.0,"(0, 1, 6, 7)","[(245, 52), (180, 28), (133, 212), (126, 228)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(245, 52), (100, 161), (133, 212), (126, 228)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
