PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(1, 1)",2.0,"(0, 1)","[(1, 1), (173, 255)]",01 - B,10 - B
"(173, 255)",2.0,"(0, 4)","[(1, 1), (129, 69)]",00 - M,11 - M
"(184, 182)",2.0,"(0, 5)","[(1, 1), (136, 49)]",01 - B,10 - B
"(159, 141)",2.0,"(0, 7)","[(1, 1), (255, 2)]",01 - B,10 - B
"(129, 69)",2.0,"(1, 2)","[(173, 255), (184, 182)]",10 - B,01 - B
"(136, 49)",2.0,"(1, 7)","[(173, 255), (255, 2)]",11 - M,00 - M
"(181, 47)",2.0,"(2, 7)","[(184, 182), (255, 2)]",01 - B,10 - B
"(255, 2)",2.0,"(6, 7)","[(181, 47), (255, 2)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(1, 1), (173, 255), (184, 182)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(1, 1), (173, 255), (159, 141)]",011 - I,100 - I
,3.0,"(0, 1, 4)","[(1, 1), (173, 255), (129, 69)]",010 - I,101 - I
,3.0,"(0, 4, 5)","[(1, 1), (129, 69), (136, 49)]",001 - I,110 - I
,3.0,"(0, 5, 7)","[(1, 1), (136, 49), (255, 2)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(1, 1), (181, 47), (255, 2)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(173, 255), (184, 182), (159, 141)]",101 - I,010 - I
,3.0,"(1, 2, 7)","[(173, 255), (184, 182), (255, 2)]",101 - I,010 - I
,3.0,"(2, 6, 7)","[(184, 182), (181, 47), (255, 2)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(136, 49), (181, 47), (255, 2)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(1, 1), (173, 255), (184, 182), (159, 141)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(1, 1), (173, 255), (159, 141), (129, 69)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 5)","[(1, 1), (173, 255), (129, 69), (136, 49)]",0101 - B,1010 - B
,4.0,"(0, 3, 4, 5)","[(1, 1), (159, 141), (129, 69), (136, 49)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 6)","[(1, 1), (129, 69), (136, 49), (181, 47)]",0010 - I,1101 - I
,4.0,"(0, 4, 5, 7)","[(1, 1), (129, 69), (136, 49), (255, 2)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(1, 1), (136, 49), (181, 47), (255, 2)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
