PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(79, 146)",2.0,"(0, 1)","[(79, 146), (85, 151)]",01 - B,10 - B
"(85, 151)",2.0,"(0, 7)","[(79, 146), (56, 100)]",01 - B,10 - B
"(200, 155)",2.0,"(1, 2)","[(85, 151), (200, 155)]",10 - B,01 - B
"(143, 140)",2.0,"(2, 3)","[(200, 155), (143, 140)]",01 - B,10 - B
"(132, 132)",2.0,"(2, 4)","[(200, 155), (132, 132)]",00 - M,11 - M
"(114, 129)",2.0,"(2, 7)","[(200, 155), (56, 100)]",01 - B,10 - B
"(98, 134)",2.0,"(4, 7)","[(132, 132), (56, 100)]",01 - B,10 - B
"(56, 100)",2.0,"(5, 7)","[(114, 129), (56, 100)]",11 - M,00 - M
,2.0,"(6, 7)","[(98, 134), (56, 100)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(79, 146), (85, 151), (200, 155)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(79, 146), (85, 151), (98, 134)]",010 - I,101 - I
,3.0,"(0, 1, 7)","[(79, 146), (85, 151), (56, 100)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(79, 146), (98, 134), (56, 100)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(85, 151), (200, 155), (143, 140)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(200, 155), (143, 140), (132, 132)]",010 - I,101 - I
,3.0,"(2, 4, 7)","[(200, 155), (132, 132), (56, 100)]",001 - I,110 - I
,3.0,"(4, 5, 7)","[(132, 132), (114, 129), (56, 100)]",011 - I,100 - I
,3.0,"(5, 6, 7)","[(114, 129), (98, 134), (56, 100)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(79, 146), (85, 151), (200, 155), (143, 140)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 6)","[(79, 146), (85, 151), (200, 155), (98, 134)]",0100 - I,1011 - I
,4.0,"(0, 1, 3, 6)","[(79, 146), (85, 151), (143, 140), (98, 134)]",0110 - B,1001 - B
,4.0,"(0, 1, 5, 6)","[(79, 146), (85, 151), (114, 129), (98, 134)]",0110 - B,1001 - B
,4.0,"(0, 1, 6, 7)","[(79, 146), (85, 151), (98, 134), (56, 100)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(79, 146), (114, 129), (98, 134), (56, 100)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
