PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(127, 32)",2.0,"(0, 1)","[(127, 32), (53, 49)]",01 - B,10 - B
"(53, 49)",2.0,"(0, 5)","[(127, 32), (112, 81)]",01 - B,10 - B
"(73, 138)",2.0,"(0, 7)","[(127, 32), (203, 139)]",01 - B,10 - B
"(78, 146)",2.0,"(1, 2)","[(53, 49), (73, 138)]",10 - B,01 - B
"(55, 223)",2.0,"(1, 4)","[(53, 49), (55, 223)]",10 - B,01 - B
"(112, 81)",2.0,"(2, 4)","[(73, 138), (55, 223)]",00 - M,11 - M
"(131, 115)",2.0,"(3, 4)","[(78, 146), (55, 223)]",10 - B,01 - B
"(203, 139)",2.0,"(4, 7)","[(55, 223), (203, 139)]",01 - B,10 - B
,2.0,"(6, 7)","[(131, 115), (203, 139)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(127, 32), (53, 49), (73, 138)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(127, 32), (53, 49), (112, 81)]",011 - I,100 - I
,3.0,"(0, 5, 7)","[(127, 32), (112, 81), (203, 139)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(127, 32), (131, 115), (203, 139)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(53, 49), (73, 138), (78, 146)]",101 - I,010 - I
,3.0,"(1, 2, 4)","[(53, 49), (73, 138), (55, 223)]",100 - I,011 - I
,3.0,"(2, 3, 4)","[(73, 138), (78, 146), (55, 223)]",010 - I,101 - I
,3.0,"(3, 4, 7)","[(78, 146), (55, 223), (203, 139)]",101 - I,010 - I
,3.0,"(4, 6, 7)","[(55, 223), (131, 115), (203, 139)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(112, 81), (131, 115), (203, 139)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(127, 32), (53, 49), (73, 138), (78, 146)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(127, 32), (53, 49), (73, 138), (112, 81)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(127, 32), (53, 49), (112, 81), (131, 115)]",0110 - B,1001 - B
,4.0,"(0, 1, 5, 7)","[(127, 32), (53, 49), (112, 81), (203, 139)]",0111 - I,1000 - I
,4.0,"(0, 5, 6, 7)","[(127, 32), (112, 81), (131, 115), (203, 139)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
