PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,00110011,11001100
"(9, 100)",2.0,"(0, 1)","[(9, 100), (182, 233)]",00 - M,11 - M
"(182, 233)",2.0,"(0, 2)","[(9, 100), (58, 135)]",01 - B,10 - B
"(58, 135)",2.0,"(0, 6)","[(9, 100), (30, 96)]",01 - B,10 - B
"(173, 119)",2.0,"(0, 7)","[(9, 100), (247, 22)]",01 - B,10 - B
"(169, 116)",2.0,"(1, 2)","[(182, 233), (58, 135)]",01 - B,10 - B
"(90, 102)",2.0,"(1, 3)","[(182, 233), (173, 119)]",01 - B,10 - B
"(30, 96)",2.0,"(1, 7)","[(182, 233), (247, 22)]",01 - B,10 - B
"(247, 22)",2.0,"(3, 7)","[(173, 119), (247, 22)]",11 - M,00 - M
,2.0,"(4, 7)","[(169, 116), (247, 22)]",01 - B,10 - B
,2.0,"(5, 7)","[(90, 102), (247, 22)]",01 - B,10 - B
,2.0,"(6, 7)","[(30, 96), (247, 22)]",11 - M,00 - M
,3.0,"(0, 1, 2)","[(9, 100), (182, 233), (58, 135)]",001 - I,110 - I
,3.0,"(0, 2, 6)","[(9, 100), (58, 135), (30, 96)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(9, 100), (90, 102), (30, 96)]",001 - I,110 - I
,3.0,"(0, 6, 7)","[(9, 100), (30, 96), (247, 22)]",011 - I,100 - I
,3.0,"(1, 2, 3)","[(182, 233), (58, 135), (173, 119)]",011 - I,100 - I
,3.0,"(1, 3, 4)","[(182, 233), (173, 119), (169, 116)]",010 - I,101 - I
,3.0,"(1, 3, 7)","[(182, 233), (173, 119), (247, 22)]",011 - I,100 - I
,3.0,"(3, 4, 7)","[(173, 119), (169, 116), (247, 22)]",101 - I,010 - I
,3.0,"(4, 5, 7)","[(169, 116), (90, 102), (247, 22)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(90, 102), (30, 96), (247, 22)]",011 - I,100 - I
,4.0,"(0, 1, 2, 3)","[(9, 100), (182, 233), (58, 135), (173, 119)]",0011 - B,1100 - B
,4.0,"(0, 1, 2, 6)","[(9, 100), (182, 233), (58, 135), (30, 96)]",0011 - B,1100 - B
,4.0,"(0, 2, 5, 6)","[(9, 100), (58, 135), (90, 102), (30, 96)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(9, 100), (90, 102), (30, 96), (247, 22)]",0011 - B,1100 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
