PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(144, 229)",2.0,"(0, 1)","[(144, 229), (226, 124)]",01 - B,10 - B
"(226, 124)",2.0,"(0, 5)","[(144, 229), (138, 185)]",01 - B,10 - B
"(186, 107)",2.0,"(0, 7)","[(144, 229), (5, 5)]",01 - B,10 - B
"(159, 127)",2.0,"(1, 2)","[(226, 124), (186, 107)]",10 - B,01 - B
"(142, 148)",2.0,"(1, 7)","[(226, 124), (5, 5)]",11 - M,00 - M
"(138, 185)",2.0,"(2, 7)","[(186, 107), (5, 5)]",01 - B,10 - B
"(114, 84)",2.0,"(6, 7)","[(114, 84), (5, 5)]",01 - B,10 - B
"(5, 5)",3.0,"(0, 1, 2)","[(144, 229), (226, 124), (186, 107)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(144, 229), (226, 124), (138, 185)]",011 - I,100 - I
,3.0,"(0, 4, 5)","[(144, 229), (142, 148), (138, 185)]",001 - I,110 - I
,3.0,"(0, 5, 7)","[(144, 229), (138, 185), (5, 5)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(144, 229), (114, 84), (5, 5)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(226, 124), (186, 107), (159, 127)]",101 - I,010 - I
,3.0,"(1, 2, 6)","[(226, 124), (186, 107), (114, 84)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(226, 124), (186, 107), (5, 5)]",101 - I,010 - I
,3.0,"(2, 6, 7)","[(186, 107), (114, 84), (5, 5)]",001 - I,110 - I
,3.0,"(3, 6, 7)","[(159, 127), (114, 84), (5, 5)]",101 - I,010 - I
,3.0,"(4, 6, 7)","[(142, 148), (114, 84), (5, 5)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(138, 185), (114, 84), (5, 5)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(144, 229), (226, 124), (186, 107), (159, 127)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(144, 229), (226, 124), (186, 107), (138, 185)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 5)","[(144, 229), (226, 124), (142, 148), (138, 185)]",0101 - B,1010 - B
,4.0,"(0, 3, 4, 5)","[(144, 229), (159, 127), (142, 148), (138, 185)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 7)","[(144, 229), (142, 148), (138, 185), (5, 5)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(144, 229), (138, 185), (114, 84), (5, 5)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
