PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(90, 7)",2.0,"(0, 1)","[(90, 7), (7, 65)]",01 - B,10 - B
"(7, 65)",2.0,"(0, 5)","[(90, 7), (129, 79)]",01 - B,10 - B
"(153, 235)",2.0,"(0, 7)","[(90, 7), (248, 111)]",01 - B,10 - B
"(160, 205)",2.0,"(1, 2)","[(7, 65), (153, 235)]",10 - B,01 - B
"(146, 128)",2.0,"(2, 3)","[(153, 235), (160, 205)]",01 - B,10 - B
"(129, 79)",2.0,"(2, 7)","[(153, 235), (248, 111)]",01 - B,10 - B
"(190, 163)",2.0,"(6, 7)","[(190, 163), (248, 111)]",01 - B,10 - B
"(248, 111)",3.0,"(0, 1, 2)","[(90, 7), (7, 65), (153, 235)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(90, 7), (7, 65), (129, 79)]",011 - I,100 - I
,3.0,"(0, 5, 7)","[(90, 7), (129, 79), (248, 111)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(90, 7), (190, 163), (248, 111)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(7, 65), (153, 235), (160, 205)]",101 - I,010 - I
,3.0,"(2, 3, 6)","[(153, 235), (160, 205), (190, 163)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(153, 235), (160, 205), (248, 111)]",011 - I,100 - I
,3.0,"(2, 6, 7)","[(153, 235), (190, 163), (248, 111)]",001 - I,110 - I
,3.0,"(3, 6, 7)","[(160, 205), (190, 163), (248, 111)]",101 - I,010 - I
,3.0,"(4, 6, 7)","[(146, 128), (190, 163), (248, 111)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(129, 79), (190, 163), (248, 111)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(90, 7), (7, 65), (153, 235), (160, 205)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(90, 7), (7, 65), (153, 235), (129, 79)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 5)","[(90, 7), (7, 65), (146, 128), (129, 79)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 7)","[(90, 7), (7, 65), (129, 79), (248, 111)]",0111 - I,1000 - I
,4.0,"(0, 4, 5, 7)","[(90, 7), (146, 128), (129, 79), (248, 111)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(90, 7), (129, 79), (190, 163), (248, 111)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
