PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(82, 53)",2.0,"(0, 1)","[(82, 53), (88, 115)]",01 - B,10 - B
"(88, 115)",2.0,"(0, 5)","[(82, 53), (142, 139)]",01 - B,10 - B
"(124, 203)",2.0,"(0, 6)","[(82, 53), (158, 149)]",00 - M,11 - M
"(113, 152)",2.0,"(0, 7)","[(82, 53), (179, 169)]",01 - B,10 - B
"(135, 146)",2.0,"(1, 2)","[(88, 115), (124, 203)]",10 - B,01 - B
"(142, 139)",2.0,"(2, 3)","[(124, 203), (113, 152)]",01 - B,10 - B
"(158, 149)",2.0,"(2, 7)","[(124, 203), (179, 169)]",01 - B,10 - B
"(179, 169)",2.0,"(6, 7)","[(158, 149), (179, 169)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(82, 53), (88, 115), (124, 203)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(82, 53), (88, 115), (113, 152)]",011 - I,100 - I
,3.0,"(0, 1, 5)","[(82, 53), (88, 115), (142, 139)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(82, 53), (142, 139), (158, 149)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(82, 53), (158, 149), (179, 169)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(88, 115), (124, 203), (113, 152)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(124, 203), (113, 152), (135, 146)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(124, 203), (113, 152), (179, 169)]",011 - I,100 - I
,3.0,"(2, 6, 7)","[(124, 203), (158, 149), (179, 169)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(142, 139), (158, 149), (179, 169)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(82, 53), (88, 115), (124, 203), (113, 152)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(82, 53), (88, 115), (113, 152), (135, 146)]",0110 - B,1001 - B
,4.0,"(0, 1, 3, 5)","[(82, 53), (88, 115), (113, 152), (142, 139)]",0111 - I,1000 - I
,4.0,"(0, 1, 4, 5)","[(82, 53), (88, 115), (135, 146), (142, 139)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(82, 53), (88, 115), (142, 139), (158, 149)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(82, 53), (142, 139), (158, 149), (179, 169)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
