PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(238, 62)",2.0,"(0, 1)","[(238, 62), (125, 59)]",01 - B,10 - B
"(125, 59)",2.0,"(0, 4)","[(238, 62), (155, 100)]",00 - M,11 - M
"(21, 112)",2.0,"(0, 5)","[(238, 62), (153, 107)]",01 - B,10 - B
"(66, 105)",2.0,"(0, 7)","[(238, 62), (18, 196)]",01 - B,10 - B
"(155, 100)",2.0,"(1, 2)","[(125, 59), (21, 112)]",10 - B,01 - B
"(153, 107)",2.0,"(2, 3)","[(21, 112), (66, 105)]",01 - B,10 - B
"(37, 178)",2.0,"(2, 7)","[(21, 112), (18, 196)]",01 - B,10 - B
"(18, 196)",2.0,"(6, 7)","[(37, 178), (18, 196)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(238, 62), (125, 59), (21, 112)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(238, 62), (125, 59), (66, 105)]",011 - I,100 - I
,3.0,"(0, 1, 4)","[(238, 62), (125, 59), (155, 100)]",010 - I,101 - I
,3.0,"(0, 4, 5)","[(238, 62), (155, 100), (153, 107)]",001 - I,110 - I
,3.0,"(0, 5, 7)","[(238, 62), (153, 107), (18, 196)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(238, 62), (37, 178), (18, 196)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(125, 59), (21, 112), (66, 105)]",101 - I,010 - I
,3.0,"(2, 3, 7)","[(21, 112), (66, 105), (18, 196)]",011 - I,100 - I
,3.0,"(2, 6, 7)","[(21, 112), (37, 178), (18, 196)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(153, 107), (37, 178), (18, 196)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(238, 62), (125, 59), (21, 112), (66, 105)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(238, 62), (125, 59), (66, 105), (155, 100)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 5)","[(238, 62), (125, 59), (155, 100), (153, 107)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 6)","[(238, 62), (155, 100), (153, 107), (37, 178)]",0010 - I,1101 - I
,4.0,"(0, 4, 5, 7)","[(238, 62), (155, 100), (153, 107), (18, 196)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(238, 62), (153, 107), (37, 178), (18, 196)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
