PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(234, 132)",2.0,"(0, 1)","[(234, 132), (21, 27)]",01 - B,10 - B
"(21, 27)",2.0,"(0, 3)","[(234, 132), (149, 130)]",01 - B,10 - B
"(95, 125)",2.0,"(0, 7)","[(234, 132), (139, 229)]",01 - B,10 - B
"(149, 130)",2.0,"(1, 2)","[(21, 27), (95, 125)]",10 - B,01 - B
"(96, 133)",2.0,"(1, 4)","[(21, 27), (96, 133)]",10 - B,01 - B
"(133, 135)",2.0,"(1, 7)","[(21, 27), (139, 229)]",11 - M,00 - M
"(145, 141)",2.0,"(4, 7)","[(96, 133), (139, 229)]",01 - B,10 - B
"(139, 229)",2.0,"(6, 7)","[(145, 141), (139, 229)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(234, 132), (21, 27), (95, 125)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(234, 132), (21, 27), (149, 130)]",011 - I,100 - I
,3.0,"(0, 3, 6)","[(234, 132), (149, 130), (145, 141)]",010 - I,101 - I
,3.0,"(0, 3, 7)","[(234, 132), (149, 130), (139, 229)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(234, 132), (145, 141), (139, 229)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(21, 27), (95, 125), (149, 130)]",101 - I,010 - I
,3.0,"(1, 2, 4)","[(21, 27), (95, 125), (96, 133)]",100 - I,011 - I
,3.0,"(1, 4, 7)","[(21, 27), (96, 133), (139, 229)]",101 - I,010 - I
,3.0,"(2, 4, 7)","[(95, 125), (96, 133), (139, 229)]",001 - I,110 - I
,3.0,"(4, 6, 7)","[(96, 133), (145, 141), (139, 229)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(133, 135), (145, 141), (139, 229)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(234, 132), (21, 27), (95, 125), (149, 130)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 5)","[(234, 132), (21, 27), (149, 130), (133, 135)]",0111 - I,1000 - I
,4.0,"(0, 1, 3, 6)","[(234, 132), (21, 27), (149, 130), (145, 141)]",0110 - B,1001 - B
,4.0,"(0, 3, 5, 6)","[(234, 132), (149, 130), (133, 135), (145, 141)]",0110 - B,1001 - B
,4.0,"(0, 3, 6, 7)","[(234, 132), (149, 130), (145, 141), (139, 229)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(234, 132), (133, 135), (145, 141), (139, 229)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
