PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01100101,10011010
"(227, 97)",2.0,"(0, 1)","[(227, 97), (23, 14)]",01 - B,10 - B
"(23, 14)",2.0,"(0, 5)","[(227, 97), (177, 161)]",01 - B,10 - B
"(127, 204)",2.0,"(0, 7)","[(227, 97), (232, 218)]",01 - B,10 - B
"(97, 241)",2.0,"(1, 2)","[(23, 14), (127, 204)]",11 - M,00 - M
"(170, 164)",2.0,"(1, 3)","[(23, 14), (97, 241)]",10 - B,01 - B
"(177, 161)",2.0,"(2, 3)","[(127, 204), (97, 241)]",10 - B,01 - B
"(167, 178)",2.0,"(3, 7)","[(97, 241), (232, 218)]",01 - B,10 - B
"(232, 218)",2.0,"(6, 7)","[(167, 178), (232, 218)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(227, 97), (23, 14), (127, 204)]",011 - I,100 - I
,3.0,"(0, 1, 4)","[(227, 97), (23, 14), (170, 164)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(227, 97), (23, 14), (177, 161)]",011 - I,100 - I
,3.0,"(0, 5, 7)","[(227, 97), (177, 161), (232, 218)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(227, 97), (167, 178), (232, 218)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(23, 14), (127, 204), (97, 241)]",110 - I,001 - I
,3.0,"(2, 3, 6)","[(127, 204), (97, 241), (167, 178)]",100 - I,011 - I
,3.0,"(2, 3, 7)","[(127, 204), (97, 241), (232, 218)]",101 - I,010 - I
,3.0,"(3, 6, 7)","[(97, 241), (167, 178), (232, 218)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(177, 161), (167, 178), (232, 218)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(227, 97), (23, 14), (127, 204), (97, 241)]",0110 - B,1001 - B
,4.0,"(0, 1, 2, 4)","[(227, 97), (23, 14), (127, 204), (170, 164)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 5)","[(227, 97), (23, 14), (170, 164), (177, 161)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 7)","[(227, 97), (23, 14), (177, 161), (232, 218)]",0111 - I,1000 - I
,4.0,"(0, 4, 5, 7)","[(227, 97), (170, 164), (177, 161), (232, 218)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(227, 97), (177, 161), (167, 178), (232, 218)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
