PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(254, 122)",2.0,"(0, 1)","[(254, 122), (240, 103)]",01 - B,10 - B
"(240, 103)",2.0,"(0, 5)","[(254, 122), (171, 162)]",01 - B,10 - B
"(1, 7)",2.0,"(0, 7)","[(254, 122), (18, 249)]",01 - B,10 - B
"(15, 89)",2.0,"(1, 2)","[(240, 103), (1, 7)]",10 - B,01 - B
"(153, 150)",2.0,"(2, 3)","[(1, 7), (15, 89)]",01 - B,10 - B
"(171, 162)",2.0,"(2, 7)","[(1, 7), (18, 249)]",01 - B,10 - B
"(86, 208)",2.0,"(3, 7)","[(15, 89), (18, 249)]",11 - M,00 - M
"(18, 249)",2.0,"(6, 7)","[(86, 208), (18, 249)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(254, 122), (240, 103), (1, 7)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(254, 122), (240, 103), (171, 162)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(254, 122), (171, 162), (86, 208)]",010 - I,101 - I
,3.0,"(0, 5, 7)","[(254, 122), (171, 162), (18, 249)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(254, 122), (86, 208), (18, 249)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(240, 103), (1, 7), (15, 89)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(1, 7), (15, 89), (153, 150)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(1, 7), (15, 89), (18, 249)]",011 - I,100 - I
,3.0,"(3, 6, 7)","[(15, 89), (86, 208), (18, 249)]",101 - I,010 - I
,3.0,"(5, 6, 7)","[(171, 162), (86, 208), (18, 249)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(254, 122), (240, 103), (1, 7), (15, 89)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(254, 122), (240, 103), (1, 7), (153, 150)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 5)","[(254, 122), (240, 103), (1, 7), (171, 162)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 5)","[(254, 122), (240, 103), (153, 150), (171, 162)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(254, 122), (240, 103), (171, 162), (86, 208)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(254, 122), (171, 162), (86, 208), (18, 249)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
