PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010110,10101001
"(62, 242)",2.0,"(0, 1)","[(62, 242), (255, 58)]",01 - B,10 - B
"(255, 58)",2.0,"(0, 3)","[(62, 242), (173, 96)]",01 - B,10 - B
"(213, 64)",2.0,"(0, 4)","[(62, 242), (92, 124)]",00 - M,11 - M
"(173, 96)",2.0,"(0, 6)","[(62, 242), (40, 133)]",01 - B,10 - B
"(92, 124)",2.0,"(0, 7)","[(62, 242), (1, 14)]",00 - M,11 - M
"(32, 39)",2.0,"(1, 2)","[(255, 58), (213, 64)]",10 - B,01 - B
"(40, 133)",2.0,"(1, 7)","[(255, 58), (1, 14)]",10 - B,01 - B
"(1, 14)",2.0,"(5, 7)","[(32, 39), (1, 14)]",10 - B,01 - B
,2.0,"(6, 7)","[(40, 133), (1, 14)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(62, 242), (255, 58), (213, 64)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(62, 242), (255, 58), (173, 96)]",011 - I,100 - I
,3.0,"(0, 3, 4)","[(62, 242), (173, 96), (92, 124)]",010 - I,101 - I
,3.0,"(0, 4, 6)","[(62, 242), (92, 124), (40, 133)]",001 - I,110 - I
,3.0,"(0, 6, 7)","[(62, 242), (40, 133), (1, 14)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(255, 58), (213, 64), (173, 96)]",101 - I,010 - I
,3.0,"(1, 2, 7)","[(255, 58), (213, 64), (1, 14)]",100 - I,011 - I
,3.0,"(1, 5, 7)","[(255, 58), (32, 39), (1, 14)]",110 - I,001 - I
,3.0,"(2, 5, 7)","[(213, 64), (32, 39), (1, 14)]",010 - I,101 - I
,3.0,"(5, 6, 7)","[(32, 39), (40, 133), (1, 14)]",110 - I,001 - I
,4.0,"(0, 1, 2, 3)","[(62, 242), (255, 58), (213, 64), (173, 96)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(62, 242), (255, 58), (173, 96), (92, 124)]",0110 - B,1001 - B
,4.0,"(0, 3, 4, 6)","[(62, 242), (173, 96), (92, 124), (40, 133)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 6)","[(62, 242), (92, 124), (32, 39), (40, 133)]",0011 - B,1100 - B
,4.0,"(0, 4, 6, 7)","[(62, 242), (92, 124), (40, 133), (1, 14)]",0010 - I,1101 - I
,4.0,"(0, 5, 6, 7)","[(62, 242), (32, 39), (40, 133), (1, 14)]",0110 - B,1001 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
