PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(101, 76)",2.0,"(0, 1)","[(101, 76), (27, 175)]",01 - B,10 - B
"(27, 175)",2.0,"(0, 5)","[(101, 76), (125, 133)]",01 - B,10 - B
"(74, 252)",2.0,"(0, 6)","[(101, 76), (190, 114)]",00 - M,11 - M
"(115, 165)",2.0,"(0, 7)","[(101, 76), (228, 111)]",01 - B,10 - B
"(126, 151)",2.0,"(1, 2)","[(27, 175), (74, 252)]",10 - B,01 - B
"(125, 133)",2.0,"(2, 3)","[(74, 252), (115, 165)]",01 - B,10 - B
"(190, 114)",2.0,"(2, 7)","[(74, 252), (228, 111)]",01 - B,10 - B
"(228, 111)",2.0,"(6, 7)","[(190, 114), (228, 111)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(101, 76), (27, 175), (74, 252)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(101, 76), (27, 175), (125, 133)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(101, 76), (125, 133), (190, 114)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(101, 76), (190, 114), (228, 111)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(27, 175), (74, 252), (115, 165)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(74, 252), (115, 165), (126, 151)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(74, 252), (115, 165), (228, 111)]",011 - I,100 - I
,3.0,"(2, 6, 7)","[(74, 252), (190, 114), (228, 111)]",001 - I,110 - I
,3.0,"(4, 6, 7)","[(126, 151), (190, 114), (228, 111)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(125, 133), (190, 114), (228, 111)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(101, 76), (27, 175), (74, 252), (115, 165)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(101, 76), (27, 175), (74, 252), (125, 133)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 5)","[(101, 76), (27, 175), (115, 165), (125, 133)]",0111 - I,1000 - I
,4.0,"(0, 1, 4, 5)","[(101, 76), (27, 175), (126, 151), (125, 133)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(101, 76), (27, 175), (125, 133), (190, 114)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(101, 76), (125, 133), (190, 114), (228, 111)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
