PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01011001,10100110
"(123, 204)",2.0,"(0, 1)","[(123, 204), (220, 51)]",01 - B,10 - B
"(220, 51)",2.0,"(0, 3)","[(123, 204), (126, 184)]",01 - B,10 - B
"(162, 104)",2.0,"(0, 7)","[(123, 204), (19, 114)]",01 - B,10 - B
"(126, 184)",2.0,"(1, 2)","[(220, 51), (162, 104)]",10 - B,01 - B
"(109, 160)",2.0,"(1, 5)","[(220, 51), (83, 103)]",10 - B,01 - B
"(83, 103)",2.0,"(1, 7)","[(220, 51), (19, 114)]",11 - M,00 - M
"(106, 167)",2.0,"(5, 7)","[(83, 103), (19, 114)]",01 - B,10 - B
"(19, 114)",2.0,"(6, 7)","[(106, 167), (19, 114)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(123, 204), (220, 51), (162, 104)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(123, 204), (220, 51), (126, 184)]",011 - I,100 - I
,3.0,"(0, 3, 6)","[(123, 204), (126, 184), (106, 167)]",010 - I,101 - I
,3.0,"(0, 3, 7)","[(123, 204), (126, 184), (19, 114)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(123, 204), (106, 167), (19, 114)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(220, 51), (162, 104), (126, 184)]",101 - I,010 - I
,3.0,"(1, 2, 5)","[(220, 51), (162, 104), (83, 103)]",100 - I,011 - I
,3.0,"(1, 5, 7)","[(220, 51), (83, 103), (19, 114)]",101 - I,010 - I
,3.0,"(2, 5, 7)","[(162, 104), (83, 103), (19, 114)]",001 - I,110 - I
,3.0,"(4, 5, 7)","[(109, 160), (83, 103), (19, 114)]",101 - I,010 - I
,3.0,"(5, 6, 7)","[(83, 103), (106, 167), (19, 114)]",001 - I,110 - I
,4.0,"(0, 1, 2, 3)","[(123, 204), (220, 51), (162, 104), (126, 184)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 6)","[(123, 204), (220, 51), (126, 184), (106, 167)]",0110 - B,1001 - B
,4.0,"(0, 3, 4, 6)","[(123, 204), (126, 184), (109, 160), (106, 167)]",0110 - B,1001 - B
,4.0,"(0, 3, 6, 7)","[(123, 204), (126, 184), (106, 167), (19, 114)]",0101 - B,1010 - B
,4.0,"(0, 4, 6, 7)","[(123, 204), (109, 160), (106, 167), (19, 114)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(123, 204), (83, 103), (106, 167), (19, 114)]",0001 - I,1110 - I
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
