PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(130, 184)",2.0,"(0, 1)","[(130, 184), (213, 157)]",01 - B,10 - B
"(213, 157)",2.0,"(0, 3)","[(130, 184), (132, 168)]",01 - B,10 - B
"(146, 140)",2.0,"(0, 7)","[(130, 184), (42, 71)]",01 - B,10 - B
"(132, 168)",2.0,"(1, 2)","[(213, 157), (146, 140)]",10 - B,01 - B
"(127, 120)",2.0,"(1, 4)","[(213, 157), (127, 120)]",10 - B,01 - B
"(125, 141)",2.0,"(1, 7)","[(213, 157), (42, 71)]",11 - M,00 - M
"(120, 146)",2.0,"(4, 7)","[(127, 120), (42, 71)]",01 - B,10 - B
"(42, 71)",2.0,"(6, 7)","[(120, 146), (42, 71)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(130, 184), (213, 157), (146, 140)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(130, 184), (213, 157), (132, 168)]",011 - I,100 - I
,3.0,"(0, 3, 6)","[(130, 184), (132, 168), (120, 146)]",010 - I,101 - I
,3.0,"(0, 3, 7)","[(130, 184), (132, 168), (42, 71)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(130, 184), (120, 146), (42, 71)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(213, 157), (146, 140), (132, 168)]",101 - I,010 - I
,3.0,"(1, 2, 4)","[(213, 157), (146, 140), (127, 120)]",100 - I,011 - I
,3.0,"(1, 4, 7)","[(213, 157), (127, 120), (42, 71)]",101 - I,010 - I
,3.0,"(2, 4, 7)","[(146, 140), (127, 120), (42, 71)]",001 - I,110 - I
,3.0,"(4, 5, 7)","[(127, 120), (125, 141), (42, 71)]",011 - I,100 - I
,3.0,"(4, 6, 7)","[(127, 120), (120, 146), (42, 71)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(125, 141), (120, 146), (42, 71)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(130, 184), (213, 157), (146, 140), (132, 168)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 6)","[(130, 184), (213, 157), (132, 168), (120, 146)]",0110 - B,1001 - B
,4.0,"(0, 3, 5, 6)","[(130, 184), (132, 168), (125, 141), (120, 146)]",0110 - B,1001 - B
,4.0,"(0, 3, 6, 7)","[(130, 184), (132, 168), (120, 146), (42, 71)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(130, 184), (125, 141), (120, 146), (42, 71)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
