PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010110,10101001
"(103, 219)",2.0,"(0, 1)","[(103, 219), (243, 64)]",01 - B,10 - B
"(243, 64)",2.0,"(0, 3)","[(103, 219), (137, 163)]",01 - B,10 - B
"(207, 69)",2.0,"(0, 6)","[(103, 219), (65, 102)]",01 - B,10 - B
"(137, 163)",2.0,"(0, 7)","[(103, 219), (12, 36)]",00 - M,11 - M
"(119, 136)",2.0,"(1, 2)","[(243, 64), (207, 69)]",10 - B,01 - B
"(112, 112)",2.0,"(1, 7)","[(243, 64), (12, 36)]",10 - B,01 - B
"(65, 102)",2.0,"(2, 7)","[(207, 69), (12, 36)]",00 - M,11 - M
"(12, 36)",2.0,"(6, 7)","[(65, 102), (12, 36)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(103, 219), (243, 64), (207, 69)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(103, 219), (243, 64), (137, 163)]",011 - I,100 - I
,3.0,"(0, 3, 4)","[(103, 219), (137, 163), (119, 136)]",010 - I,101 - I
,3.0,"(0, 3, 6)","[(103, 219), (137, 163), (65, 102)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(103, 219), (65, 102), (12, 36)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(243, 64), (207, 69), (137, 163)]",101 - I,010 - I
,3.0,"(1, 2, 5)","[(243, 64), (207, 69), (112, 112)]",101 - I,010 - I
,3.0,"(1, 2, 7)","[(243, 64), (207, 69), (12, 36)]",100 - I,011 - I
,3.0,"(2, 6, 7)","[(207, 69), (65, 102), (12, 36)]",010 - I,101 - I
,3.0,"(5, 6, 7)","[(112, 112), (65, 102), (12, 36)]",110 - I,001 - I
,4.0,"(0, 1, 2, 3)","[(103, 219), (243, 64), (207, 69), (137, 163)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(103, 219), (243, 64), (137, 163), (119, 136)]",0110 - B,1001 - B
,4.0,"(0, 3, 4, 5)","[(103, 219), (137, 163), (119, 136), (112, 112)]",0101 - B,1010 - B
,4.0,"(0, 3, 4, 6)","[(103, 219), (137, 163), (119, 136), (65, 102)]",0101 - B,1010 - B
,4.0,"(0, 3, 6, 7)","[(103, 219), (137, 163), (65, 102), (12, 36)]",0110 - B,1001 - B
,4.0,"(0, 4, 6, 7)","[(103, 219), (119, 136), (65, 102), (12, 36)]",0010 - I,1101 - I
,4.0,"(0, 5, 6, 7)","[(103, 219), (112, 112), (65, 102), (12, 36)]",0110 - B,1001 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
