PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010011,10101100
"(12, 19)",2.0,"(0, 1)","[(12, 19), (135, 220)]",01 - B,10 - B
"(135, 220)",2.0,"(0, 6)","[(12, 19), (92, 69)]",01 - B,10 - B
"(170, 236)",2.0,"(0, 7)","[(12, 19), (243, 124)]",01 - B,10 - B
"(167, 202)",2.0,"(1, 2)","[(135, 220), (170, 236)]",10 - B,01 - B
"(169, 167)",2.0,"(2, 3)","[(170, 236), (167, 202)]",01 - B,10 - B
"(192, 160)",2.0,"(2, 7)","[(170, 236), (243, 124)]",01 - B,10 - B
"(92, 69)",2.0,"(5, 7)","[(192, 160), (243, 124)]",01 - B,10 - B
"(243, 124)",2.0,"(6, 7)","[(92, 69), (243, 124)]",11 - M,00 - M
,3.0,"(0, 1, 2)","[(12, 19), (135, 220), (170, 236)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(12, 19), (135, 220), (92, 69)]",011 - I,100 - I
,3.0,"(0, 4, 6)","[(12, 19), (169, 167), (92, 69)]",001 - I,110 - I
,3.0,"(0, 6, 7)","[(12, 19), (92, 69), (243, 124)]",011 - I,100 - I
,3.0,"(1, 2, 3)","[(135, 220), (170, 236), (167, 202)]",101 - I,010 - I
,3.0,"(2, 3, 7)","[(170, 236), (167, 202), (243, 124)]",011 - I,100 - I
,3.0,"(2, 5, 7)","[(170, 236), (192, 160), (243, 124)]",001 - I,110 - I
,3.0,"(4, 5, 7)","[(169, 167), (192, 160), (243, 124)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(192, 160), (92, 69), (243, 124)]",011 - I,100 - I
,4.0,"(0, 1, 2, 3)","[(12, 19), (135, 220), (170, 236), (167, 202)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 6)","[(12, 19), (135, 220), (170, 236), (92, 69)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 6)","[(12, 19), (135, 220), (167, 202), (92, 69)]",0111 - I,1000 - I
,4.0,"(0, 1, 4, 6)","[(12, 19), (135, 220), (169, 167), (92, 69)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 6)","[(12, 19), (169, 167), (192, 160), (92, 69)]",0001 - I,1110 - I
,4.0,"(0, 4, 6, 7)","[(12, 19), (169, 167), (92, 69), (243, 124)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(12, 19), (192, 160), (92, 69), (243, 124)]",0011 - B,1100 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
