PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010011,10101100
"(82, 46)",2.0,"(0, 1)","[(82, 46), (49, 195)]",01 - B,10 - B
"(49, 195)",2.0,"(0, 6)","[(82, 46), (88, 53)]",01 - B,10 - B
"(51, 241)",2.0,"(0, 7)","[(82, 46), (206, 15)]",01 - B,10 - B
"(67, 187)",2.0,"(1, 2)","[(49, 195), (51, 241)]",10 - B,01 - B
"(89, 132)",2.0,"(2, 3)","[(51, 241), (67, 187)]",01 - B,10 - B
"(96, 162)",2.0,"(2, 5)","[(51, 241), (96, 162)]",00 - M,11 - M
"(88, 53)",2.0,"(2, 7)","[(51, 241), (206, 15)]",01 - B,10 - B
"(206, 15)",2.0,"(5, 7)","[(96, 162), (206, 15)]",01 - B,10 - B
,2.0,"(6, 7)","[(88, 53), (206, 15)]",11 - M,00 - M
,3.0,"(0, 1, 2)","[(82, 46), (49, 195), (51, 241)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(82, 46), (49, 195), (88, 53)]",011 - I,100 - I
,3.0,"(0, 4, 6)","[(82, 46), (89, 132), (88, 53)]",001 - I,110 - I
,3.0,"(0, 6, 7)","[(82, 46), (88, 53), (206, 15)]",011 - I,100 - I
,3.0,"(1, 2, 3)","[(49, 195), (51, 241), (67, 187)]",101 - I,010 - I
,3.0,"(2, 3, 5)","[(51, 241), (67, 187), (96, 162)]",010 - I,101 - I
,3.0,"(2, 5, 7)","[(51, 241), (96, 162), (206, 15)]",001 - I,110 - I
,3.0,"(4, 5, 7)","[(89, 132), (96, 162), (206, 15)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(96, 162), (88, 53), (206, 15)]",011 - I,100 - I
,4.0,"(0, 1, 2, 3)","[(82, 46), (49, 195), (51, 241), (67, 187)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 6)","[(82, 46), (49, 195), (51, 241), (88, 53)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 6)","[(82, 46), (49, 195), (67, 187), (88, 53)]",0111 - I,1000 - I
,4.0,"(0, 1, 4, 6)","[(82, 46), (49, 195), (89, 132), (88, 53)]",0101 - B,1010 - B
,4.0,"(0, 4, 6, 7)","[(82, 46), (89, 132), (88, 53), (206, 15)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(82, 46), (96, 162), (88, 53), (206, 15)]",0011 - B,1100 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
