PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010110,10101001
"(59, 4)",2.0,"(0, 1)","[(59, 4), (50, 43)]",01 - B,10 - B
"(50, 43)",2.0,"(0, 6)","[(59, 4), (102, 25)]",01 - B,10 - B
"(172, 252)",2.0,"(0, 7)","[(59, 4), (206, 11)]",00 - M,11 - M
"(167, 186)",2.0,"(1, 2)","[(50, 43), (172, 252)]",10 - B,01 - B
"(154, 132)",2.0,"(2, 3)","[(172, 252), (167, 186)]",01 - B,10 - B
"(198, 144)",2.0,"(2, 5)","[(172, 252), (198, 144)]",01 - B,10 - B
"(102, 25)",2.0,"(5, 7)","[(198, 144), (206, 11)]",10 - B,01 - B
"(206, 11)",2.0,"(6, 7)","[(102, 25), (206, 11)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(59, 4), (50, 43), (172, 252)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(59, 4), (50, 43), (102, 25)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(59, 4), (102, 25), (206, 11)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(50, 43), (172, 252), (167, 186)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(172, 252), (167, 186), (154, 132)]",010 - I,101 - I
,3.0,"(2, 3, 5)","[(172, 252), (167, 186), (198, 144)]",011 - I,100 - I
,3.0,"(2, 5, 7)","[(172, 252), (198, 144), (206, 11)]",010 - I,101 - I
,3.0,"(3, 5, 7)","[(167, 186), (198, 144), (206, 11)]",110 - I,001 - I
,3.0,"(4, 5, 7)","[(154, 132), (198, 144), (206, 11)]",010 - I,101 - I
,3.0,"(5, 6, 7)","[(198, 144), (102, 25), (206, 11)]",110 - I,001 - I
,4.0,"(0, 1, 2, 3)","[(59, 4), (50, 43), (172, 252), (167, 186)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 6)","[(59, 4), (50, 43), (172, 252), (102, 25)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 6)","[(59, 4), (50, 43), (154, 132), (102, 25)]",0101 - B,1010 - B
,4.0,"(0, 1, 6, 7)","[(59, 4), (50, 43), (102, 25), (206, 11)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(59, 4), (198, 144), (102, 25), (206, 11)]",0110 - B,1001 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
