PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01011001,10100110
"(215, 36)",2.0,"(0, 1)","[(215, 36), (144, 21)]",01 - B,10 - B
"(144, 21)",2.0,"(0, 7)","[(215, 36), (249, 174)]",01 - B,10 - B
"(6, 27)",2.0,"(1, 2)","[(144, 21), (6, 27)]",10 - B,01 - B
"(73, 238)",2.0,"(2, 3)","[(6, 27), (73, 238)]",01 - B,10 - B
"(134, 166)",2.0,"(3, 5)","[(73, 238), (119, 211)]",10 - B,01 - B
"(119, 211)",2.0,"(3, 7)","[(73, 238), (249, 174)]",11 - M,00 - M
"(142, 192)",2.0,"(5, 7)","[(119, 211), (249, 174)]",01 - B,10 - B
"(249, 174)",2.0,"(6, 7)","[(142, 192), (249, 174)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(215, 36), (144, 21), (6, 27)]",010 - I,101 - I
,3.0,"(0, 1, 7)","[(215, 36), (144, 21), (249, 174)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(215, 36), (142, 192), (249, 174)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(144, 21), (6, 27), (73, 238)]",101 - I,010 - I
,3.0,"(2, 3, 5)","[(6, 27), (73, 238), (119, 211)]",010 - I,101 - I
,3.0,"(3, 5, 6)","[(73, 238), (119, 211), (142, 192)]",100 - I,011 - I
,3.0,"(3, 5, 7)","[(73, 238), (119, 211), (249, 174)]",101 - I,010 - I
,3.0,"(5, 6, 7)","[(119, 211), (142, 192), (249, 174)]",001 - I,110 - I
,4.0,"(0, 1, 2, 3)","[(215, 36), (144, 21), (6, 27), (73, 238)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(215, 36), (144, 21), (6, 27), (134, 166)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 7)","[(215, 36), (144, 21), (6, 27), (249, 174)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 7)","[(215, 36), (144, 21), (134, 166), (249, 174)]",0111 - I,1000 - I
,4.0,"(0, 1, 6, 7)","[(215, 36), (144, 21), (142, 192), (249, 174)]",0101 - B,1010 - B
,4.0,"(0, 4, 6, 7)","[(215, 36), (134, 166), (142, 192), (249, 174)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(215, 36), (119, 211), (142, 192), (249, 174)]",0001 - I,1110 - I
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
