PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(42, 41)",2.0,"(0, 1)","[(42, 41), (148, 201)]",01 - B,10 - B
"(148, 201)",2.0,"(0, 5)","[(42, 41), (145, 88)]",01 - B,10 - B
"(200, 252)",2.0,"(0, 7)","[(42, 41), (214, 3)]",01 - B,10 - B
"(170, 191)",2.0,"(1, 2)","[(148, 201), (200, 252)]",10 - B,01 - B
"(155, 145)",2.0,"(2, 3)","[(200, 252), (170, 191)]",01 - B,10 - B
"(145, 88)",2.0,"(2, 7)","[(200, 252), (214, 3)]",01 - B,10 - B
"(156, 85)",2.0,"(6, 7)","[(156, 85), (214, 3)]",01 - B,10 - B
"(214, 3)",3.0,"(0, 1, 2)","[(42, 41), (148, 201), (200, 252)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(42, 41), (148, 201), (170, 191)]",011 - I,100 - I
,3.0,"(0, 1, 4)","[(42, 41), (148, 201), (155, 145)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(42, 41), (148, 201), (145, 88)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(42, 41), (145, 88), (156, 85)]",010 - I,101 - I
,3.0,"(0, 5, 7)","[(42, 41), (145, 88), (214, 3)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(42, 41), (156, 85), (214, 3)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(148, 201), (200, 252), (170, 191)]",101 - I,010 - I
,3.0,"(2, 3, 7)","[(200, 252), (170, 191), (214, 3)]",011 - I,100 - I
,3.0,"(2, 6, 7)","[(200, 252), (156, 85), (214, 3)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(145, 88), (156, 85), (214, 3)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(42, 41), (148, 201), (200, 252), (170, 191)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(42, 41), (148, 201), (170, 191), (155, 145)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 5)","[(42, 41), (148, 201), (155, 145), (145, 88)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(42, 41), (148, 201), (145, 88), (156, 85)]",0110 - B,1001 - B
,4.0,"(0, 4, 5, 6)","[(42, 41), (155, 145), (145, 88), (156, 85)]",0010 - I,1101 - I
,4.0,"(0, 5, 6, 7)","[(42, 41), (145, 88), (156, 85), (214, 3)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
