PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01100011,10011100
"(43, 125)",2.0,"(0, 1)","[(43, 125), (218, 227)]",01 - B,10 - B
"(218, 227)",2.0,"(0, 6)","[(43, 125), (45, 87)]",01 - B,10 - B
"(231, 202)",2.0,"(0, 7)","[(43, 125), (34, 28)]",01 - B,10 - B
"(249, 201)",2.0,"(1, 2)","[(218, 227), (231, 202)]",11 - M,00 - M
"(114, 136)",2.0,"(1, 3)","[(218, 227), (249, 201)]",10 - B,01 - B
"(96, 89)",2.0,"(2, 3)","[(231, 202), (249, 201)]",10 - B,01 - B
"(45, 87)",2.0,"(3, 7)","[(249, 201), (34, 28)]",01 - B,10 - B
"(34, 28)",2.0,"(5, 7)","[(96, 89), (34, 28)]",01 - B,10 - B
,2.0,"(6, 7)","[(45, 87), (34, 28)]",11 - M,00 - M
,3.0,"(0, 1, 2)","[(43, 125), (218, 227), (231, 202)]",011 - I,100 - I
,3.0,"(0, 1, 4)","[(43, 125), (218, 227), (114, 136)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(43, 125), (218, 227), (45, 87)]",011 - I,100 - I
,3.0,"(0, 4, 6)","[(43, 125), (114, 136), (45, 87)]",001 - I,110 - I
,3.0,"(0, 6, 7)","[(43, 125), (45, 87), (34, 28)]",011 - I,100 - I
,3.0,"(1, 2, 3)","[(218, 227), (231, 202), (249, 201)]",110 - I,001 - I
,3.0,"(2, 3, 5)","[(231, 202), (249, 201), (96, 89)]",100 - I,011 - I
,3.0,"(2, 3, 7)","[(231, 202), (249, 201), (34, 28)]",101 - I,010 - I
,3.0,"(3, 5, 7)","[(249, 201), (96, 89), (34, 28)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(96, 89), (45, 87), (34, 28)]",011 - I,100 - I
,4.0,"(0, 1, 2, 3)","[(43, 125), (218, 227), (231, 202), (249, 201)]",0110 - B,1001 - B
,4.0,"(0, 1, 2, 4)","[(43, 125), (218, 227), (231, 202), (114, 136)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 6)","[(43, 125), (218, 227), (114, 136), (45, 87)]",0101 - B,1010 - B
,4.0,"(0, 4, 6, 7)","[(43, 125), (114, 136), (45, 87), (34, 28)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(43, 125), (96, 89), (45, 87), (34, 28)]",0011 - B,1100 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
