PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(53, 216)",2.0,"(0, 1)","[(53, 216), (123, 207)]",01 - B,10 - B
"(123, 207)",2.0,"(0, 5)","[(53, 216), (54, 201)]",01 - B,10 - B
"(255, 105)",2.0,"(0, 7)","[(53, 216), (13, 58)]",01 - B,10 - B
"(198, 126)",2.0,"(1, 2)","[(123, 207), (255, 105)]",10 - B,01 - B
"(69, 139)",2.0,"(2, 3)","[(255, 105), (198, 126)]",01 - B,10 - B
"(54, 201)",2.0,"(2, 7)","[(255, 105), (13, 58)]",01 - B,10 - B
"(28, 96)",2.0,"(6, 7)","[(28, 96), (13, 58)]",01 - B,10 - B
"(13, 58)",3.0,"(0, 1, 2)","[(53, 216), (123, 207), (255, 105)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(53, 216), (123, 207), (54, 201)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(53, 216), (54, 201), (28, 96)]",010 - I,101 - I
,3.0,"(0, 5, 7)","[(53, 216), (54, 201), (13, 58)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(53, 216), (28, 96), (13, 58)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(123, 207), (255, 105), (198, 126)]",101 - I,010 - I
,3.0,"(2, 3, 7)","[(255, 105), (198, 126), (13, 58)]",011 - I,100 - I
,3.0,"(2, 6, 7)","[(255, 105), (28, 96), (13, 58)]",001 - I,110 - I
,3.0,"(4, 6, 7)","[(69, 139), (28, 96), (13, 58)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(54, 201), (28, 96), (13, 58)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(53, 216), (123, 207), (255, 105), (198, 126)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(53, 216), (123, 207), (255, 105), (54, 201)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 5)","[(53, 216), (123, 207), (198, 126), (54, 201)]",0111 - I,1000 - I
,4.0,"(0, 1, 4, 5)","[(53, 216), (123, 207), (69, 139), (54, 201)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(53, 216), (123, 207), (54, 201), (28, 96)]",0110 - B,1001 - B
,4.0,"(0, 4, 5, 6)","[(53, 216), (69, 139), (54, 201), (28, 96)]",0010 - I,1101 - I
,4.0,"(0, 5, 6, 7)","[(53, 216), (54, 201), (28, 96), (13, 58)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
