PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010011,10101100
"(6, 21)",2.0,"(0, 1)","[(6, 21), (95, 235)]",01 - B,10 - B
"(95, 235)",2.0,"(0, 3)","[(6, 21), (84, 117)]",01 - B,10 - B
"(104, 157)",2.0,"(0, 6)","[(6, 21), (102, 51)]",01 - B,10 - B
"(84, 117)",2.0,"(0, 7)","[(6, 21), (250, 35)]",01 - B,10 - B
"(92, 101)",2.0,"(1, 2)","[(95, 235), (104, 157)]",10 - B,01 - B
"(184, 103)",2.0,"(1, 5)","[(95, 235), (184, 103)]",10 - B,01 - B
"(102, 51)",2.0,"(1, 7)","[(95, 235), (250, 35)]",11 - M,00 - M
"(250, 35)",2.0,"(5, 7)","[(184, 103), (250, 35)]",01 - B,10 - B
,2.0,"(6, 7)","[(102, 51), (250, 35)]",11 - M,00 - M
,3.0,"(0, 1, 2)","[(6, 21), (95, 235), (104, 157)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(6, 21), (95, 235), (84, 117)]",011 - I,100 - I
,3.0,"(0, 3, 4)","[(6, 21), (84, 117), (92, 101)]",010 - I,101 - I
,3.0,"(0, 3, 6)","[(6, 21), (84, 117), (102, 51)]",011 - I,100 - I
,3.0,"(0, 4, 6)","[(6, 21), (92, 101), (102, 51)]",001 - I,110 - I
,3.0,"(0, 6, 7)","[(6, 21), (102, 51), (250, 35)]",011 - I,100 - I
,3.0,"(1, 2, 3)","[(95, 235), (104, 157), (84, 117)]",101 - I,010 - I
,3.0,"(1, 2, 5)","[(95, 235), (104, 157), (184, 103)]",100 - I,011 - I
,3.0,"(1, 5, 7)","[(95, 235), (184, 103), (250, 35)]",101 - I,010 - I
,3.0,"(2, 5, 7)","[(104, 157), (184, 103), (250, 35)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(184, 103), (102, 51), (250, 35)]",011 - I,100 - I
,4.0,"(0, 1, 2, 3)","[(6, 21), (95, 235), (104, 157), (84, 117)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(6, 21), (95, 235), (84, 117), (92, 101)]",0110 - B,1001 - B
,4.0,"(0, 3, 4, 6)","[(6, 21), (84, 117), (92, 101), (102, 51)]",0101 - B,1010 - B
,4.0,"(0, 4, 6, 7)","[(6, 21), (92, 101), (102, 51), (250, 35)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(6, 21), (184, 103), (102, 51), (250, 35)]",0011 - B,1100 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
