PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(250, 41)",2.0,"(0, 1)","[(250, 41), (6, 25)]",01 - B,10 - B
"(6, 25)",2.0,"(0, 5)","[(250, 41), (182, 131)]",01 - B,10 - B
"(113, 160)",2.0,"(0, 7)","[(250, 41), (147, 231)]",01 - B,10 - B
"(145, 140)",2.0,"(1, 2)","[(6, 25), (113, 160)]",10 - B,01 - B
"(170, 129)",2.0,"(1, 7)","[(6, 25), (147, 231)]",11 - M,00 - M
"(182, 131)",2.0,"(2, 7)","[(113, 160), (147, 231)]",01 - B,10 - B
"(143, 193)",2.0,"(6, 7)","[(143, 193), (147, 231)]",01 - B,10 - B
"(147, 231)",3.0,"(0, 1, 2)","[(250, 41), (6, 25), (113, 160)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(250, 41), (6, 25), (145, 140)]",011 - I,100 - I
,3.0,"(0, 1, 4)","[(250, 41), (6, 25), (170, 129)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(250, 41), (6, 25), (182, 131)]",011 - I,100 - I
,3.0,"(0, 4, 5)","[(250, 41), (170, 129), (182, 131)]",001 - I,110 - I
,3.0,"(0, 5, 7)","[(250, 41), (182, 131), (147, 231)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(250, 41), (143, 193), (147, 231)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(6, 25), (113, 160), (145, 140)]",101 - I,010 - I
,3.0,"(1, 2, 6)","[(6, 25), (113, 160), (143, 193)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(6, 25), (113, 160), (147, 231)]",101 - I,010 - I
,3.0,"(2, 6, 7)","[(113, 160), (143, 193), (147, 231)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(182, 131), (143, 193), (147, 231)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(250, 41), (6, 25), (113, 160), (145, 140)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(250, 41), (6, 25), (145, 140), (170, 129)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 5)","[(250, 41), (6, 25), (170, 129), (182, 131)]",0101 - B,1010 - B
,4.0,"(0, 3, 4, 5)","[(250, 41), (145, 140), (170, 129), (182, 131)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 7)","[(250, 41), (170, 129), (182, 131), (147, 231)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(250, 41), (182, 131), (143, 193), (147, 231)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
