PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01001101,10110010
"(33, 8)",2.0,"(0, 1)","[(33, 8), (146, 251)]",01 - B,10 - B
"(146, 251)",2.0,"(0, 4)","[(33, 8), (133, 74)]",01 - B,10 - B
"(162, 178)",2.0,"(0, 5)","[(33, 8), (145, 24)]",01 - B,10 - B
"(151, 121)",2.0,"(0, 7)","[(33, 8), (223, 5)]",01 - B,10 - B
"(133, 74)",2.0,"(1, 2)","[(146, 251), (162, 178)]",10 - B,01 - B
"(145, 24)",2.0,"(1, 7)","[(146, 251), (223, 5)]",11 - M,00 - M
"(170, 21)",2.0,"(2, 7)","[(162, 178), (223, 5)]",01 - B,10 - B
"(223, 5)",2.0,"(6, 7)","[(170, 21), (223, 5)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(33, 8), (146, 251), (162, 178)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(33, 8), (146, 251), (133, 74)]",011 - I,100 - I
,3.0,"(0, 4, 5)","[(33, 8), (133, 74), (145, 24)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(33, 8), (145, 24), (170, 21)]",010 - I,101 - I
,3.0,"(0, 5, 7)","[(33, 8), (145, 24), (223, 5)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(33, 8), (170, 21), (223, 5)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(146, 251), (162, 178), (151, 121)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(146, 251), (162, 178), (223, 5)]",101 - I,010 - I
,3.0,"(2, 6, 7)","[(162, 178), (170, 21), (223, 5)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(145, 24), (170, 21), (223, 5)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(33, 8), (146, 251), (162, 178), (151, 121)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 4)","[(33, 8), (146, 251), (162, 178), (133, 74)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(33, 8), (146, 251), (151, 121), (133, 74)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 5)","[(33, 8), (146, 251), (133, 74), (145, 24)]",0111 - I,1000 - I
,4.0,"(0, 3, 4, 5)","[(33, 8), (151, 121), (133, 74), (145, 24)]",0011 - B,1100 - B
,4.0,"(0, 4, 5, 6)","[(33, 8), (133, 74), (145, 24), (170, 21)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(33, 8), (145, 24), (170, 21), (223, 5)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
