PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010110,10101001
"(254, 57)",2.0,"(0, 1)","[(254, 57), (7, 46)]",01 - B,10 - B
"(7, 46)",2.0,"(0, 3)","[(254, 57), (152, 65)]",01 - B,10 - B
"(34, 69)",2.0,"(0, 6)","[(254, 57), (213, 79)]",01 - B,10 - B
"(152, 65)",2.0,"(0, 7)","[(254, 57), (3, 210)]",00 - M,11 - M
"(127, 70)",2.0,"(1, 2)","[(7, 46), (34, 69)]",10 - B,01 - B
"(21, 116)",2.0,"(1, 5)","[(7, 46), (21, 116)]",11 - M,00 - M
"(213, 79)",2.0,"(1, 7)","[(7, 46), (3, 210)]",10 - B,01 - B
"(3, 210)",2.0,"(5, 7)","[(21, 116), (3, 210)]",10 - B,01 - B
,2.0,"(6, 7)","[(213, 79), (3, 210)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(254, 57), (7, 46), (34, 69)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(254, 57), (7, 46), (152, 65)]",011 - I,100 - I
,3.0,"(0, 3, 6)","[(254, 57), (152, 65), (213, 79)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(254, 57), (213, 79), (3, 210)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(7, 46), (34, 69), (152, 65)]",101 - I,010 - I
,3.0,"(1, 2, 4)","[(7, 46), (34, 69), (127, 70)]",100 - I,011 - I
,3.0,"(1, 2, 5)","[(7, 46), (34, 69), (21, 116)]",101 - I,010 - I
,3.0,"(1, 5, 7)","[(7, 46), (21, 116), (3, 210)]",110 - I,001 - I
,3.0,"(2, 5, 7)","[(34, 69), (21, 116), (3, 210)]",010 - I,101 - I
,3.0,"(5, 6, 7)","[(21, 116), (213, 79), (3, 210)]",110 - I,001 - I
,4.0,"(0, 1, 2, 3)","[(254, 57), (7, 46), (34, 69), (152, 65)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(254, 57), (7, 46), (152, 65), (127, 70)]",0110 - B,1001 - B
,4.0,"(0, 1, 3, 6)","[(254, 57), (7, 46), (152, 65), (213, 79)]",0111 - I,1000 - I
,4.0,"(0, 3, 4, 6)","[(254, 57), (152, 65), (127, 70), (213, 79)]",0101 - B,1010 - B
,4.0,"(0, 3, 6, 7)","[(254, 57), (152, 65), (213, 79), (3, 210)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(254, 57), (21, 116), (213, 79), (3, 210)]",0110 - B,1001 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
