PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010011,10101100
"(70, 227)",2.0,"(0, 1)","[(70, 227), (116, 250)]",01 - B,10 - B
"(116, 250)",2.0,"(0, 6)","[(70, 227), (62, 174)]",01 - B,10 - B
"(252, 41)",2.0,"(0, 7)","[(70, 227), (3, 5)]",01 - B,10 - B
"(164, 114)",2.0,"(1, 2)","[(116, 250), (252, 41)]",10 - B,01 - B
"(81, 196)",2.0,"(2, 3)","[(252, 41), (164, 114)]",01 - B,10 - B
"(68, 30)",2.0,"(2, 5)","[(252, 41), (68, 30)]",00 - M,11 - M
"(62, 174)",2.0,"(2, 7)","[(252, 41), (3, 5)]",01 - B,10 - B
"(3, 5)",2.0,"(5, 7)","[(68, 30), (3, 5)]",01 - B,10 - B
,2.0,"(6, 7)","[(62, 174), (3, 5)]",11 - M,00 - M
,3.0,"(0, 1, 2)","[(70, 227), (116, 250), (252, 41)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(70, 227), (116, 250), (81, 196)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(70, 227), (116, 250), (62, 174)]",011 - I,100 - I
,3.0,"(0, 4, 6)","[(70, 227), (81, 196), (62, 174)]",001 - I,110 - I
,3.0,"(0, 6, 7)","[(70, 227), (62, 174), (3, 5)]",011 - I,100 - I
,3.0,"(1, 2, 3)","[(116, 250), (252, 41), (164, 114)]",101 - I,010 - I
,3.0,"(2, 3, 5)","[(252, 41), (164, 114), (68, 30)]",010 - I,101 - I
,3.0,"(2, 5, 7)","[(252, 41), (68, 30), (3, 5)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(68, 30), (62, 174), (3, 5)]",011 - I,100 - I
,4.0,"(0, 1, 2, 3)","[(70, 227), (116, 250), (252, 41), (164, 114)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(70, 227), (116, 250), (252, 41), (81, 196)]",0100 - I,1011 - I
,4.0,"(0, 1, 3, 4)","[(70, 227), (116, 250), (164, 114), (81, 196)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 6)","[(70, 227), (116, 250), (81, 196), (62, 174)]",0101 - B,1010 - B
,4.0,"(0, 4, 6, 7)","[(70, 227), (81, 196), (62, 174), (3, 5)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(70, 227), (68, 30), (62, 174), (3, 5)]",0011 - B,1100 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
