PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(48, 8)",2.0,"(0, 1)","[(48, 8), (29, 31)]",01 - B,10 - B
"(29, 31)",2.0,"(0, 7)","[(48, 8), (227, 70)]",01 - B,10 - B
"(141, 248)",2.0,"(1, 2)","[(29, 31), (141, 248)]",10 - B,01 - B
"(157, 194)",2.0,"(2, 3)","[(141, 248), (157, 194)]",01 - B,10 - B
"(138, 153)",2.0,"(2, 7)","[(141, 248), (227, 70)]",01 - B,10 - B
"(130, 118)",2.0,"(3, 7)","[(157, 194), (227, 70)]",11 - M,00 - M
"(162, 124)",2.0,"(6, 7)","[(162, 124), (227, 70)]",01 - B,10 - B
"(227, 70)",3.0,"(0, 1, 2)","[(48, 8), (29, 31), (141, 248)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(48, 8), (29, 31), (130, 118)]",011 - I,100 - I
,3.0,"(0, 1, 7)","[(48, 8), (29, 31), (227, 70)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(48, 8), (162, 124), (227, 70)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(29, 31), (141, 248), (157, 194)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(141, 248), (157, 194), (138, 153)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(141, 248), (157, 194), (227, 70)]",011 - I,100 - I
,3.0,"(3, 6, 7)","[(157, 194), (162, 124), (227, 70)]",101 - I,010 - I
,3.0,"(5, 6, 7)","[(130, 118), (162, 124), (227, 70)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(48, 8), (29, 31), (141, 248), (157, 194)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(48, 8), (29, 31), (141, 248), (138, 153)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 5)","[(48, 8), (29, 31), (141, 248), (130, 118)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 5)","[(48, 8), (29, 31), (138, 153), (130, 118)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(48, 8), (29, 31), (130, 118), (162, 124)]",0110 - B,1001 - B
,4.0,"(0, 1, 5, 7)","[(48, 8), (29, 31), (130, 118), (227, 70)]",0111 - I,1000 - I
,4.0,"(0, 1, 6, 7)","[(48, 8), (29, 31), (162, 124), (227, 70)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(48, 8), (130, 118), (162, 124), (227, 70)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
