PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010110,10101001
"(144, 41)",2.0,"(0, 1)","[(144, 41), (55, 22)]",01 - B,10 - B
"(55, 22)",2.0,"(0, 6)","[(144, 41), (169, 68)]",01 - B,10 - B
"(193, 233)",2.0,"(0, 7)","[(144, 41), (200, 92)]",00 - M,11 - M
"(194, 156)",2.0,"(1, 2)","[(55, 22), (193, 233)]",10 - B,01 - B
"(180, 117)",2.0,"(2, 3)","[(193, 233), (194, 156)]",01 - B,10 - B
"(189, 110)",2.0,"(2, 7)","[(193, 233), (200, 92)]",00 - M,11 - M
"(169, 68)",2.0,"(3, 7)","[(194, 156), (200, 92)]",10 - B,01 - B
"(200, 92)",2.0,"(5, 7)","[(189, 110), (200, 92)]",10 - B,01 - B
,2.0,"(6, 7)","[(169, 68), (200, 92)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(144, 41), (55, 22), (193, 233)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(144, 41), (55, 22), (169, 68)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(144, 41), (169, 68), (200, 92)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(55, 22), (193, 233), (194, 156)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(193, 233), (194, 156), (180, 117)]",010 - I,101 - I
,3.0,"(2, 3, 5)","[(193, 233), (194, 156), (189, 110)]",011 - I,100 - I
,3.0,"(2, 3, 7)","[(193, 233), (194, 156), (200, 92)]",010 - I,101 - I
,3.0,"(3, 5, 7)","[(194, 156), (189, 110), (200, 92)]",110 - I,001 - I
,3.0,"(5, 6, 7)","[(189, 110), (169, 68), (200, 92)]",110 - I,001 - I
,4.0,"(0, 1, 2, 3)","[(144, 41), (55, 22), (193, 233), (194, 156)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(144, 41), (55, 22), (193, 233), (180, 117)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 6)","[(144, 41), (55, 22), (193, 233), (169, 68)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 6)","[(144, 41), (55, 22), (180, 117), (169, 68)]",0101 - B,1010 - B
,4.0,"(0, 1, 6, 7)","[(144, 41), (55, 22), (169, 68), (200, 92)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(144, 41), (189, 110), (169, 68), (200, 92)]",0110 - B,1001 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
