PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(54, 10)",2.0,"(0, 1)","[(54, 10), (42, 12)]",01 - B,10 - B
"(42, 12)",2.0,"(0, 7)","[(54, 10), (213, 153)]",01 - B,10 - B
"(152, 244)",2.0,"(1, 2)","[(42, 12), (152, 244)]",10 - B,01 - B
"(159, 221)",2.0,"(2, 3)","[(152, 244), (159, 221)]",01 - B,10 - B
"(154, 192)",2.0,"(2, 7)","[(152, 244), (213, 153)]",01 - B,10 - B
"(151, 138)",2.0,"(6, 7)","[(191, 162), (213, 153)]",01 - B,10 - B
"(191, 162)",3.0,"(0, 1, 2)","[(54, 10), (42, 12), (152, 244)]",010 - I,101 - I
"(213, 153)",3.0,"(0, 1, 5)","[(54, 10), (42, 12), (151, 138)]",011 - I,100 - I
,3.0,"(0, 1, 7)","[(54, 10), (42, 12), (213, 153)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(54, 10), (191, 162), (213, 153)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(42, 12), (152, 244), (159, 221)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(152, 244), (159, 221), (154, 192)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(152, 244), (159, 221), (213, 153)]",011 - I,100 - I
,3.0,"(2, 6, 7)","[(152, 244), (191, 162), (213, 153)]",001 - I,110 - I
,3.0,"(3, 6, 7)","[(159, 221), (191, 162), (213, 153)]",101 - I,010 - I
,3.0,"(5, 6, 7)","[(151, 138), (191, 162), (213, 153)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(54, 10), (42, 12), (152, 244), (159, 221)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(54, 10), (42, 12), (152, 244), (154, 192)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 5)","[(54, 10), (42, 12), (152, 244), (151, 138)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 5)","[(54, 10), (42, 12), (154, 192), (151, 138)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(54, 10), (42, 12), (151, 138), (191, 162)]",0110 - B,1001 - B
,4.0,"(0, 1, 5, 7)","[(54, 10), (42, 12), (151, 138), (213, 153)]",0111 - I,1000 - I
,4.0,"(0, 1, 6, 7)","[(54, 10), (42, 12), (191, 162), (213, 153)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(54, 10), (151, 138), (191, 162), (213, 153)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
