PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(122, 233)",2.0,"(0, 1)","[(122, 233), (231, 75)]",01 - B,10 - B
"(231, 75)",2.0,"(0, 3)","[(122, 233), (111, 181)]",01 - B,10 - B
"(116, 55)",2.0,"(0, 7)","[(122, 233), (28, 231)]",01 - B,10 - B
"(111, 181)",2.0,"(1, 2)","[(231, 75), (116, 55)]",10 - B,01 - B
"(25, 23)",2.0,"(1, 4)","[(231, 75), (25, 23)]",10 - B,01 - B
"(36, 87)",2.0,"(2, 4)","[(116, 55), (25, 23)]",00 - M,11 - M
"(73, 162)",2.0,"(4, 5)","[(25, 23), (36, 87)]",01 - B,10 - B
"(28, 231)",2.0,"(4, 7)","[(25, 23), (28, 231)]",01 - B,10 - B
,2.0,"(5, 7)","[(36, 87), (28, 231)]",11 - M,00 - M
,2.0,"(6, 7)","[(73, 162), (28, 231)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(122, 233), (231, 75), (116, 55)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(122, 233), (231, 75), (111, 181)]",011 - I,100 - I
,3.0,"(0, 3, 7)","[(122, 233), (111, 181), (28, 231)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(122, 233), (73, 162), (28, 231)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(231, 75), (116, 55), (111, 181)]",101 - I,010 - I
,3.0,"(1, 2, 4)","[(231, 75), (116, 55), (25, 23)]",100 - I,011 - I
,3.0,"(2, 4, 5)","[(116, 55), (25, 23), (36, 87)]",001 - I,110 - I
,3.0,"(4, 5, 7)","[(25, 23), (36, 87), (28, 231)]",011 - I,100 - I
,3.0,"(5, 6, 7)","[(36, 87), (73, 162), (28, 231)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(122, 233), (231, 75), (116, 55), (111, 181)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 6)","[(122, 233), (231, 75), (111, 181), (73, 162)]",0110 - B,1001 - B
,4.0,"(0, 1, 3, 7)","[(122, 233), (231, 75), (111, 181), (28, 231)]",0111 - I,1000 - I
,4.0,"(0, 3, 6, 7)","[(122, 233), (111, 181), (73, 162), (28, 231)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(122, 233), (36, 87), (73, 162), (28, 231)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
