PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01001101,10110010
"(253, 72)",2.0,"(0, 1)","[(253, 72), (2, 30)]",01 - B,10 - B
"(2, 30)",2.0,"(0, 4)","[(253, 72), (225, 77)]",01 - B,10 - B
"(31, 50)",2.0,"(0, 7)","[(253, 72), (231, 226)]",01 - B,10 - B
"(103, 88)",2.0,"(1, 2)","[(2, 30), (31, 50)]",10 - B,01 - B
"(225, 77)",2.0,"(1, 7)","[(2, 30), (231, 226)]",11 - M,00 - M
"(202, 85)",2.0,"(2, 7)","[(31, 50), (231, 226)]",01 - B,10 - B
"(223, 87)",2.0,"(3, 7)","[(103, 88), (231, 226)]",01 - B,10 - B
"(231, 226)",2.0,"(6, 7)","[(223, 87), (231, 226)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(253, 72), (2, 30), (31, 50)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(253, 72), (2, 30), (225, 77)]",011 - I,100 - I
,3.0,"(0, 4, 6)","[(253, 72), (225, 77), (223, 87)]",010 - I,101 - I
,3.0,"(0, 4, 7)","[(253, 72), (225, 77), (231, 226)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(253, 72), (223, 87), (231, 226)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(2, 30), (31, 50), (103, 88)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(2, 30), (31, 50), (231, 226)]",101 - I,010 - I
,3.0,"(2, 3, 7)","[(31, 50), (103, 88), (231, 226)]",001 - I,110 - I
,3.0,"(3, 5, 7)","[(103, 88), (202, 85), (231, 226)]",011 - I,100 - I
,3.0,"(3, 6, 7)","[(103, 88), (223, 87), (231, 226)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(202, 85), (223, 87), (231, 226)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(253, 72), (2, 30), (31, 50), (103, 88)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 4)","[(253, 72), (2, 30), (31, 50), (225, 77)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 6)","[(253, 72), (2, 30), (225, 77), (223, 87)]",0110 - B,1001 - B
,4.0,"(0, 4, 5, 6)","[(253, 72), (225, 77), (202, 85), (223, 87)]",0110 - B,1001 - B
,4.0,"(0, 4, 6, 7)","[(253, 72), (225, 77), (223, 87), (231, 226)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(253, 72), (202, 85), (223, 87), (231, 226)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
