PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(35, 128)",2.0,"(0, 1)","[(35, 128), (12, 155)]",01 - B,10 - B
"(12, 155)",2.0,"(0, 7)","[(35, 128), (244, 86)]",01 - B,10 - B
"(126, 169)",2.0,"(1, 2)","[(12, 155), (126, 169)]",10 - B,01 - B
"(133, 160)",2.0,"(2, 3)","[(126, 169), (133, 160)]",01 - B,10 - B
"(129, 156)",2.0,"(2, 7)","[(126, 169), (244, 86)]",01 - B,10 - B
"(127, 142)",2.0,"(6, 7)","[(212, 98), (244, 86)]",01 - B,10 - B
"(212, 98)",3.0,"(0, 1, 2)","[(35, 128), (12, 155), (126, 169)]",010 - I,101 - I
"(244, 86)",3.0,"(0, 1, 5)","[(35, 128), (12, 155), (127, 142)]",011 - I,100 - I
,3.0,"(0, 1, 6)","[(35, 128), (12, 155), (212, 98)]",010 - I,101 - I
,3.0,"(0, 1, 7)","[(35, 128), (12, 155), (244, 86)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(35, 128), (212, 98), (244, 86)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(12, 155), (126, 169), (133, 160)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(126, 169), (133, 160), (129, 156)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(126, 169), (133, 160), (244, 86)]",011 - I,100 - I
,3.0,"(2, 6, 7)","[(126, 169), (212, 98), (244, 86)]",001 - I,110 - I
,3.0,"(3, 6, 7)","[(133, 160), (212, 98), (244, 86)]",101 - I,010 - I
,3.0,"(5, 6, 7)","[(127, 142), (212, 98), (244, 86)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(35, 128), (12, 155), (126, 169), (133, 160)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(35, 128), (12, 155), (126, 169), (129, 156)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 5)","[(35, 128), (12, 155), (126, 169), (127, 142)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 5)","[(35, 128), (12, 155), (129, 156), (127, 142)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(35, 128), (12, 155), (127, 142), (212, 98)]",0110 - B,1001 - B
,4.0,"(0, 1, 6, 7)","[(35, 128), (12, 155), (212, 98), (244, 86)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(35, 128), (127, 142), (212, 98), (244, 86)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
