PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(130, 236)",2.0,"(0, 1)","[(130, 236), (146, 243)]",01 - B,10 - B
"(146, 243)",2.0,"(0, 7)","[(130, 236), (3, 13)]",01 - B,10 - B
"(253, 104)",2.0,"(1, 2)","[(146, 243), (253, 104)]",10 - B,01 - B
"(238, 105)",2.0,"(2, 3)","[(253, 104), (238, 105)]",01 - B,10 - B
"(227, 112)",2.0,"(2, 7)","[(253, 104), (3, 13)]",01 - B,10 - B
"(179, 97)",2.0,"(6, 7)","[(17, 30), (3, 13)]",01 - B,10 - B
"(17, 30)",3.0,"(0, 1, 2)","[(130, 236), (146, 243), (253, 104)]",010 - I,101 - I
"(3, 13)",3.0,"(0, 1, 4)","[(130, 236), (146, 243), (227, 112)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(130, 236), (146, 243), (179, 97)]",011 - I,100 - I
,3.0,"(0, 1, 6)","[(130, 236), (146, 243), (17, 30)]",010 - I,101 - I
,3.0,"(0, 1, 7)","[(130, 236), (146, 243), (3, 13)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(130, 236), (17, 30), (3, 13)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(146, 243), (253, 104), (238, 105)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(253, 104), (238, 105), (227, 112)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(253, 104), (238, 105), (3, 13)]",011 - I,100 - I
,3.0,"(2, 6, 7)","[(253, 104), (17, 30), (3, 13)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(179, 97), (17, 30), (3, 13)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(130, 236), (146, 243), (253, 104), (238, 105)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(130, 236), (146, 243), (253, 104), (227, 112)]",0100 - I,1011 - I
,4.0,"(0, 1, 3, 4)","[(130, 236), (146, 243), (238, 105), (227, 112)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 5)","[(130, 236), (146, 243), (227, 112), (179, 97)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(130, 236), (146, 243), (179, 97), (17, 30)]",0110 - B,1001 - B
,4.0,"(0, 1, 6, 7)","[(130, 236), (146, 243), (17, 30), (3, 13)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(130, 236), (179, 97), (17, 30), (3, 13)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
