PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010011,10101100
"(116, 230)",2.0,"(0, 1)","[(116, 230), (250, 167)]",01 - B,10 - B
"(250, 167)",2.0,"(0, 6)","[(116, 230), (105, 202)]",01 - B,10 - B
"(236, 162)",2.0,"(0, 7)","[(116, 230), (6, 25)]",01 - B,10 - B
"(140, 176)",2.0,"(1, 2)","[(250, 167), (236, 162)]",10 - B,01 - B
"(127, 192)",2.0,"(1, 7)","[(250, 167), (6, 25)]",11 - M,00 - M
"(119, 144)",2.0,"(2, 7)","[(236, 162), (6, 25)]",01 - B,10 - B
"(105, 202)",2.0,"(5, 7)","[(119, 144), (6, 25)]",01 - B,10 - B
"(6, 25)",2.0,"(6, 7)","[(105, 202), (6, 25)]",11 - M,00 - M
,3.0,"(0, 1, 2)","[(116, 230), (250, 167), (236, 162)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(116, 230), (250, 167), (105, 202)]",011 - I,100 - I
,3.0,"(0, 4, 6)","[(116, 230), (127, 192), (105, 202)]",001 - I,110 - I
,3.0,"(0, 6, 7)","[(116, 230), (105, 202), (6, 25)]",011 - I,100 - I
,3.0,"(1, 2, 3)","[(250, 167), (236, 162), (140, 176)]",101 - I,010 - I
,3.0,"(1, 2, 5)","[(250, 167), (236, 162), (119, 144)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(250, 167), (236, 162), (6, 25)]",101 - I,010 - I
,3.0,"(2, 5, 7)","[(236, 162), (119, 144), (6, 25)]",001 - I,110 - I
,3.0,"(3, 5, 7)","[(140, 176), (119, 144), (6, 25)]",101 - I,010 - I
,3.0,"(5, 6, 7)","[(119, 144), (105, 202), (6, 25)]",011 - I,100 - I
,4.0,"(0, 1, 2, 3)","[(116, 230), (250, 167), (236, 162), (140, 176)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(116, 230), (250, 167), (236, 162), (127, 192)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 6)","[(116, 230), (250, 167), (236, 162), (105, 202)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 6)","[(116, 230), (250, 167), (127, 192), (105, 202)]",0101 - B,1010 - B
,4.0,"(0, 3, 4, 6)","[(116, 230), (140, 176), (127, 192), (105, 202)]",0101 - B,1010 - B
,4.0,"(0, 4, 6, 7)","[(116, 230), (127, 192), (105, 202), (6, 25)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(116, 230), (119, 144), (105, 202), (6, 25)]",0011 - B,1100 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
