PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(244, 90)",2.0,"(0, 1)","[(244, 90), (11, 71)]",01 - B,10 - B
"(11, 71)",2.0,"(0, 3)","[(244, 90), (191, 91)]",01 - B,10 - B
"(105, 86)",2.0,"(0, 5)","[(244, 90), (203, 96)]",01 - B,10 - B
"(191, 91)",2.0,"(0, 7)","[(244, 90), (143, 184)]",01 - B,10 - B
"(96, 103)",2.0,"(1, 2)","[(11, 71), (105, 86)]",10 - B,01 - B
"(203, 96)",2.0,"(1, 4)","[(11, 71), (96, 103)]",10 - B,01 - B
"(165, 107)",2.0,"(1, 7)","[(11, 71), (143, 184)]",11 - M,00 - M
"(143, 184)",2.0,"(4, 7)","[(96, 103), (143, 184)]",01 - B,10 - B
,2.0,"(6, 7)","[(165, 107), (143, 184)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(244, 90), (11, 71), (105, 86)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(244, 90), (11, 71), (191, 91)]",011 - I,100 - I
,3.0,"(0, 3, 5)","[(244, 90), (191, 91), (203, 96)]",011 - I,100 - I
,3.0,"(0, 5, 7)","[(244, 90), (203, 96), (143, 184)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(244, 90), (165, 107), (143, 184)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(11, 71), (105, 86), (191, 91)]",101 - I,010 - I
,3.0,"(1, 2, 4)","[(11, 71), (105, 86), (96, 103)]",100 - I,011 - I
,3.0,"(1, 4, 7)","[(11, 71), (96, 103), (143, 184)]",101 - I,010 - I
,3.0,"(4, 6, 7)","[(96, 103), (165, 107), (143, 184)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(203, 96), (165, 107), (143, 184)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(244, 90), (11, 71), (105, 86), (191, 91)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 5)","[(244, 90), (11, 71), (191, 91), (203, 96)]",0111 - I,1000 - I
,4.0,"(0, 2, 3, 5)","[(244, 90), (105, 86), (191, 91), (203, 96)]",0011 - B,1100 - B
,4.0,"(0, 3, 5, 6)","[(244, 90), (191, 91), (203, 96), (165, 107)]",0110 - B,1001 - B
,4.0,"(0, 3, 5, 7)","[(244, 90), (191, 91), (203, 96), (143, 184)]",0111 - I,1000 - I
,4.0,"(0, 5, 6, 7)","[(244, 90), (203, 96), (165, 107), (143, 184)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
